chromosome,start,end,count,gene
chr1,151482861,151484861,1,CGN
chr1,151511780,151513780,2,TUFT1
chr1,151693012,151695012,2,RIIAD1
chr1,151735392,151737392,2,MRPL9
chr1,151776918,151778918,3,LINGO4
chr1,151797553,151799553,2,RORC
chr1,151812033,151814033,2,C2CD4D
chr1,151965714,151967714,1,S100A10
chr1,152060540,152062540,2,TCHHL1
chr1,152086930,152088930,3,TCHH
chr1,152130704,152132704,2,RPTN
chr1,152195672,152197672,3,HRNR
chr1,152296679,152298679,2,FLG
chr1,152331482,152333482,2,FLG2
chr1,152385750,152387750,4,CRNN
chr1,152482319,152484319,3,LCE5A
chr1,152485977,152487977,3,CRCT1
chr1,152538229,152540229,1,LCE3E
chr1,152551980,152553980,3,LCE3D
chr1,152585286,152587286,2,LCE3B
chr1,152594579,152596579,2,LCE3A
chr1,152634886,152636886,2,LCE2D
chr1,152646790,152648790,2,LCE2C
chr1,152657598,152659598,4,LCE2B
chr1,152680522,152682522,3,LCE4A
chr1,152690997,152692997,3,C1orf68
chr1,152729505,152731505,3,KPRP
chr1,152747847,152749847,2,LCE1F
chr1,152757752,152759752,3,LCE1E
chr1,152768226,152770226,2,LCE1D
chr1,152778107,152780107,4,LCE1C
chr1,152783446,152785446,2,LCE1B
chr1,152798948,152800948,3,LCE1A
chr1,152814329,152816329,1,LCE6A
chr1,152849797,152851797,4,SMCP
chr1,152880020,152882020,1,IVL
chr1,152942128,152944128,6,SPRR4
chr1,152955563,152957563,1,SPRR1A
chr1,152973222,152975222,2,SPRR3
chr1,153002678,153004678,4,SPRR1B
chr1,153012594,153014594,3,SPRR2D
chr1,153028988,153030988,3,SPRR2A
chr1,153043084,153045084,4,SPRR2B
chr1,153066004,153068004,2,SPRR2E
chr1,153084991,153086991,3,SPRR2F
chr1,153122427,153124427,1,SPRR2G
chr1,153174905,153176905,4,LELP1
chr1,153189059,153191059,4,PRR9
chr1,153231178,153233178,2,LORICRIN
chr1,153282194,153284194,1,PGLYRP3
chr1,153320317,153322317,2,PGLYRP4
chr1,153329329,153331329,1,S100A9
chr1,153347075,153349075,3,S100A12
chr1,153362664,153364664,1,S100A8
chr1,153387999,153389999,6,S100A7A
chr1,153432137,153434137,1,S100A7
chr1,153507717,153509717,4,S100A6
chr1,153513241,153515241,3,S100A5
chr1,153520734,153522734,2,S100A3
chr1,153580831,153582831,2,S100A16
chr1,153584644,153586644,1,S100A16
chr1,153587808,153589808,1,S100A14
chr1,153599715,153601715,1,S100A13
chr1,153599872,153601872,1,S100A1
chr1,153605457,153607457,1,CHTOP
chr1,153605568,153607568,1,S100A13
chr1,153630129,153632129,3,SNAPIN
chr1,153934844,153936844,2,SLC39A1
chr1,153939208,153941208,2,SLC39A1
chr1,153939314,153941314,2,CREB3L4
chr1,153957853,153959853,1,RAB13
chr1,153962230,153964230,3,RPS27
chr1,154126592,154128592,2,NUP210L
chr1,154154725,154156725,2,TPM3
chr1,154177841,154179841,1,C1orf189
chr1,154191647,154193647,1,UBAP2L
chr1,154192273,154194273,1,C1orf43
chr1,154192324,154194324,1,UBAP2L
chr1,154244038,154246038,3,HAX1
chr1,154292591,154294591,1,AQP10
chr1,154297035,154299035,1,ATP8B2
chr1,154530120,154532120,1,UBE2Q1
chr1,154539256,154541256,2,CHRNB2
chr1,154579724,154581724,1,ADAR
chr1,154599456,154601456,1,ADAR
chr1,154841754,154843754,1,KCNN3
chr1,154908109,154910109,1,PMVK
chr1,154908484,154910484,2,PMVK
chr1,154927639,154929639,2,PBXIP1
chr1,154942223,154944223,3,SHC1
chr1,154965061,154967061,1,LENEP
chr1,155005257,155007257,1,DCST2
chr1,155005281,155007281,1,DCST1
chr1,155022747,155024747,2,ADAM15
chr1,155035212,155037212,2,EFNA4
chr1,155111883,155113883,1,DPM3
chr1,155111996,155113996,2,DPM3
chr1,155144804,155146804,1,KRTCAP2
chr1,155145262,155147262,1,TRIM46
chr1,155176772,155178772,2,THBS3
chr1,155210069,155212069,1,GBA
chr1,155242320,155244320,1,CLK2
chr1,155277538,155279538,1,FDPS
chr1,155277704,155279704,1,FDPS
chr1,155648620,155650620,1,YY1AP1
chr1,155657823,155659823,2,YY1AP1
chr1,155657881,155659881,2,DAP3
chr1,155657884,155659884,2,DAP3
chr1,155826086,155828086,5,GON4L
chr1,155828191,155830191,2,GON4L
chr1,155828259,155830259,2,SYT11
chr1,155880193,155882193,1,RIT1
chr1,155903233,155905233,2,KHDC4
chr1,155910479,155912479,1,RXFP4
chr1,155947336,155949336,1,ARHGEF2
chr1,155989758,155991758,3,SSR2
chr1,156022616,156024616,2,UBQLN4
chr1,156023516,156025516,1,LAMTOR2
chr1,156029939,156031939,2,RAB25
chr1,156094907,156096907,3,LMNA
chr1,156181778,156183778,2,PMF1
chr1,156181778,156183778,2,PMF1-BGLAP
chr1,156210752,156212752,1,BGLAP
chr1,156216908,156218908,2,PAQR6
chr1,156251620,156253620,1,SMG5
chr1,156251681,156253681,1,SMG5
chr1,156253069,156255069,3,TMEM79
chr1,156264480,156266480,4,GLMP
chr1,156307206,156309206,1,CCT3
chr1,156307230,156309230,1,TSACC
chr1,156337979,156339979,4,RHBG
chr1,156398340,156400340,1,C1orf61
chr1,156459391,156461391,2,MEF2D
chr1,156541396,156543396,3,IQGAP3
chr1,156560557,156562557,1,NAXE
chr1,156570279,156572279,1,GPATCH4
chr1,156588085,156590085,3,HAPLN2
chr1,156646189,156648189,3,NES
chr1,156697231,156699231,2,ISG20L2
chr1,156697262,156699262,2,RRNAD1
chr1,156709923,156711923,1,MRPL24
chr1,156721240,156723240,1,HDGF
chr1,156736273,156738273,1,PRCC
chr1,156784541,156786541,1,NTRK1
chr1,156785640,156787640,1,SH2D2A
chr1,156827712,156829712,3,INSRR
chr1,156829670,156831670,1,NTRK1
chr1,156889423,156891423,1,LRRC71
chr1,157068600,157070600,2,ETV3L
chr1,157107383,157109383,3,ETV3
chr1,157521310,157523310,3,FCRL5
chr1,157566870,157568870,1,FCRL4
chr1,157669647,157671647,3,FCRL3
chr1,157669662,157671662,3,FCRL3
chr1,157745922,157747922,5,FCRL2
chr1,157788940,157790940,4,FCRL1
chr1,157810634,157812634,6,CD5L
chr1,158148736,158150736,3,CD1D
chr1,158217118,158219118,3,CD1A
chr1,158222926,158224926,3,CD1A
chr1,158258562,158260562,5,CD1C
chr1,158300321,158302321,3,CD1B
chr1,158322485,158324485,2,CD1E
chr1,158368256,158370256,3,OR10T2
chr1,158389656,158391656,2,OR10K2
chr1,158434351,158436351,3,OR10K1
chr1,158448667,158450667,1,OR10R2
chr1,158516895,158518895,1,OR6Y1
chr1,158532394,158534394,3,OR6P1
chr1,158548689,158550689,1,OR10X1
chr1,158575228,158577228,4,OR10Z1
chr1,158655505,158657505,6,SPTA1
chr1,158669486,158671486,3,OR6K2
chr1,158686905,158688905,6,OR6K3
chr1,158723605,158725605,1,OR6K6
chr1,158735472,158737472,2,OR6N1
chr1,158746425,158748425,4,OR6N2
chr1,158800092,158802092,9,MNDA
chr1,158900336,158902336,5,PYHIN1
chr1,158969102,158971102,3,PYDC5
chr1,158978681,158980681,3,IFI16
chr1,159045691,159047691,1,AIM2
chr1,159172802,159174802,3,ACKR1
chr1,159258503,159260503,1,FCER1A
chr1,159283449,159285449,1,OR10J3
chr1,159749735,159751735,1,DUSP23
chr1,159749792,159751792,1,DUSP23
chr1,159771172,159773172,3,FCRL6
chr1,159831447,159833447,2,VSIG8
chr1,159893341,159895341,2,TAGLN2
chr1,159894332,159896332,1,TAGLN2
chr1,159923044,159925044,2,SLAMF9
chr1,160039051,160041051,3,KCNJ10
chr1,160067479,160069479,1,IGSF8
chr1,160067618,160069618,1,IGSF8
chr1,160084519,160086519,3,ATP1A2
chr1,160120351,160122351,2,ATP1A4
chr1,160146200,160148200,1,ATP1A4
chr1,160159284,160161284,1,CASQ1
chr1,160174108,160176108,2,PEA15
chr1,160231350,160233350,4,DCAF8
chr1,160253941,160255941,2,PEX19
chr1,160312062,160314062,3,NCSTN
chr1,160312354,160314354,1,COPA
chr1,160335860,160337860,1,NHLH1
chr1,160492052,160494052,2,SLAMF6
chr1,160548306,160550306,3,CD84
chr1,160616101,160618101,2,SLAMF1
chr1,160680641,160682641,1,CD48
chr1,160707846,160709846,2,SLAMF7
chr1,160831692,160833692,3,CD244
chr1,160853960,160855960,2,ITLN1
chr1,160923589,160925589,4,ITLN2
chr1,161013727,161015727,1,USF1
chr1,161014769,161016769,2,USF1
chr1,161038760,161040760,2,ARHGAP30
chr1,161067180,161069180,2,KLHDC9
chr1,161086861,161088861,2,NIT1
chr1,161086866,161088866,2,PFDN2
chr1,161122533,161124533,1,UFC1
chr1,161128253,161130253,2,USP21
chr1,161135170,161137170,1,PPOX
chr1,161146758,161148758,1,B4GALT3
chr1,161167843,161169843,1,ADAMTS4
chr1,161168104,161170104,1,NDUFS2
chr1,161170936,161172936,4,NDUFS2
chr1,161184086,161186086,1,FCER1G
chr1,161192418,161194418,6,APOA2
chr1,161194728,161196728,2,TOMM40L
chr1,161207000,161209000,3,NR1I3
chr1,161227516,161229516,3,PCP4L1
chr1,161283165,161285165,1,SDHC
chr1,161336673,161338673,2,CFAP126
chr1,161474204,161476204,2,FCGR2A
chr1,161518893,161520893,4,FCGR3A
chr1,161600753,161602753,3,FCGR3B
chr1,161631904,161633904,1,FCGR2B
chr1,161675761,161677761,5,FCRLA
chr1,161718557,161720557,1,DUSP12
chr1,161993255,161995255,1,OLFML2B
chr1,162345644,162347644,3,SPATA46
chr1,162350519,162352519,2,C1orf226
chr1,162380928,162382928,1,SH2D1B
chr1,162465963,162467963,2,UHMK1
chr1,162466594,162468594,2,UHMK1
chr1,162530295,162532295,2,UAP1
chr1,162530688,162532688,3,UAP1
chr1,162601170,162603170,1,DDR2
chr1,162837605,162839605,1,CCDC190
chr1,163037395,163039395,1,RGS4
chr1,163171963,163173963,3,RGS5
chr1,164527596,164529596,2,PBX1
chr1,165324952,165326952,1,LMX1A
chr1,165413592,165415592,2,RXRG
chr1,165512477,165514477,1,LRRC52
chr1,165599109,165601109,1,MGST3
chr1,165737159,165739159,1,TMCO1
chr1,166807640,166809640,1,POGK
chr1,166957325,166959325,1,MAEL
chr1,167062326,167064326,4,DUSP27
chr1,167189065,167191065,3,POU2F1
chr1,167522056,167524056,3,CREG1
chr1,167598429,167600429,3,RCSD1
chr1,167598473,167600473,3,RCSD1
chr1,167882464,167884464,2,ADCY10
chr1,167904796,167906796,1,DCAF6
chr1,167905307,167907307,1,MPC2
chr1,168147082,168149082,3,TIPRL
chr1,168249277,168251277,2,TBX19
chr1,168544710,168546710,2,XCL1
chr1,168697442,168699442,1,DPT
chr1,169428907,169430907,1,CCDC181
chr1,169454208,169456208,2,SLC19A2
chr1,169554769,169556769,1,F5
chr1,169679843,169681843,1,SELL
chr1,169702220,169704220,2,SELE
chr1,169763117,169765117,1,METTL18
chr1,169763139,169765139,1,C1orf112
chr1,169763549,169765549,2,C1orf112
chr1,169862100,169864100,2,SCYL3
chr1,170042879,170044879,3,KIFAP3
chr1,170114187,170116187,1,METTL11B
chr1,170500262,170502262,2,GORAB
chr1,170632312,170634312,1,PRRX1
chr1,170903611,170905611,1,MROH9
chr1,170903635,170905635,1,MROH9
chr1,171059017,171061017,1,FMO3
chr1,171216609,171218609,1,FMO1
chr1,171226061,171228061,3,FMO1
chr1,171453665,171455665,3,PRRC2C
chr1,171620773,171622773,1,MYOC
chr1,171710379,171712379,3,VAMP4
chr1,171749760,171751760,1,EEF1AKNMT
chr1,172388827,172390827,1,C1orf105
chr1,172412230,172414230,1,PIGC
chr1,172421032,172423032,2,C1orf105
chr1,172500488,172502488,1,SUCO
chr1,172501257,172503257,2,SUCO
chr1,172627147,172629147,1,FASLG
chr1,173019103,173021103,2,TNFSF18
chr1,173173697,173175697,2,TNFSF4
chr1,173445485,173447485,1,PRDX6
chr1,173603442,173605442,2,TEX50
chr1,173638001,173640001,3,ANKRD45
chr1,173683079,173685079,3,KLHL20
chr1,173792777,173794777,1,CENPL
chr1,173792796,173794796,1,DARS2
chr1,173836434,173838434,2,ZBTB37
chr1,173885516,173887516,8,SERPINC1
chr1,174416211,174418211,1,GPR52
chr1,174768034,174770034,4,RABGAP1L
chr1,174843655,174845655,1,RABGAP1L
chr1,174967570,174969570,1,CACYBP
chr1,174991591,174993591,2,MRPS14
chr1,175035993,175037993,2,TNN
chr1,175711752,175713752,1,TNR
chr1,176175380,176177380,4,COP1
chr1,176431306,176433306,2,PAPPA2
chr1,177133040,177135040,2,ASTN1
chr1,177139523,177141523,5,BRINP2
chr1,177938050,177940050,6,SEC16B
chr1,178309605,178311605,1,RASAL2
chr1,178481211,178483211,4,TEX35
chr1,178839215,178841215,2,ANGPTL1
chr1,179261848,179263848,2,SOAT1
chr1,179333854,179335854,2,AXDND1
chr1,179544087,179546087,1,NPHS2
chr1,179559747,179561747,2,TDRD5
chr1,179845941,179847941,5,TOR1AIP2
chr1,179850176,179852176,2,TOR1AIP1
chr1,179922907,179924907,2,CEP350
chr1,180122967,180124967,1,QSOX1
chr1,180600145,180602145,3,XPR1
chr1,180991257,180993257,2,STX6
chr1,181056637,181058637,1,IER5
chr1,181451685,181453685,3,CACNA1E
chr1,182029847,182031847,2,ZNF648
chr1,182360341,182362341,2,GLUL
chr1,182368751,182370751,1,TEDDM1
chr1,182418255,182420255,3,RGSL1
chr1,182572548,182574548,2,RGS16
chr1,182641067,182643067,5,RGS8
chr1,182807438,182809438,1,DHX9
chr1,183154173,183156173,3,LAMC2
chr1,183386634,183388634,4,NMNAT2
chr1,183440505,183442505,1,SMG7
chr1,183558739,183560739,2,NCF2
chr1,184005904,184007904,2,COLGALT2
chr1,184019784,184021784,2,TSEN15
chr1,184942718,184944718,1,NIBAN1
chr1,185013550,185015550,2,RNF2
chr1,185125116,185127116,5,TRMT1L
chr1,185125191,185127191,5,SWT1
chr1,185125230,185127230,5,TRMT1L
chr1,185125290,185127290,5,SWT1
chr1,185285461,185287461,1,IVNS1ABP
chr1,185702682,185704682,2,HMCN1
chr1,186264404,186266404,4,PRG4
chr1,186368703,186370703,2,OCLM
chr1,186648559,186650559,3,PTGS2
chr1,186797031,186799031,4,PLA2G4A
chr1,190444140,190446140,4,BRINP3
chr1,190446012,190448012,1,BRINP3
chr1,192126591,192128591,5,RGS18
chr1,192285121,192287121,4,RGS21
chr1,192543856,192545856,4,RGS1
chr1,192604267,192606267,2,RGS13
chr1,193074187,193076187,1,GLRX2
chr1,193074244,193076244,1,GLRX2
chr1,193090087,193092087,1,CDC73
chr1,193154743,193156743,1,B3GALT2
chr1,196576706,196578706,2,KCNT2
chr1,196620007,196622007,3,CFH
chr1,196742929,196744929,5,CFHR3
chr1,196787860,196789860,2,CFHR1
chr1,196856143,196858143,2,CFHR4
chr1,196911897,196913897,3,CFHR2
chr1,196945666,196947666,1,CFHR5
chr1,197035397,197037397,3,F13B
chr1,197114824,197116824,1,ASPM
chr1,197168672,197170672,1,ZBTB41
chr1,197880634,197882634,1,LHX9
chr1,197885516,197887516,2,LHX9
chr1,198509075,198511075,3,ATP6V1G3
chr1,198607097,198609097,3,PTPRC
chr1,200010952,200012952,3,NR5A2
chr1,200588862,200590862,3,KIF14
chr1,200707685,200709685,1,CAMSAP2
chr1,200841082,200843082,1,GPR25
chr1,200862948,200864948,1,INAVA
chr1,200991828,200993828,1,KIF21B
chr1,201080694,201082694,1,CACNA1S
chr1,201122683,201124683,1,TMEM9
chr1,201158952,201160952,3,IGFN1
chr1,201345828,201347828,3,TNNT2
chr1,201389874,201391874,3,TNNI1
chr1,201475387,201477387,2,CSRP1
chr1,201707962,201709962,2,NAV1
chr1,201797287,201799287,1,IPO9
chr1,201914716,201916716,1,LMOD1
chr1,201923618,201925618,2,TIMM17A
chr1,201950765,201952765,3,RNPEP
chr1,201951457,201953457,2,RNPEP
chr1,201978689,201980689,1,ELF3
chr1,202090968,202092968,2,GPR37L1
chr1,202129716,202131716,1,PTPN7
chr1,202310094,202312094,2,UBE2T
chr1,202316829,202318829,1,PPP1R12B
chr1,202678551,202680551,4,SYT2
chr1,202777598,202779598,1,KDM5B
chr1,202857385,202859385,2,RABIF
chr1,202895400,202897400,2,KLHL12
chr1,202896772,202898772,1,KLHL12
chr1,202926524,202928524,1,ADIPOR1
chr1,202975494,202977494,1,TMEM183A
chr1,202975535,202977535,1,TMEM183B
chr1,203054166,203056166,1,MYOG
chr1,203095835,203097835,2,ADORA1
chr1,203154922,203156922,1,CHI3L1
chr1,203319557,203321557,2,FMOD
chr1,203443882,203445882,2,PRELP
chr1,203462270,203464270,1,OPTC
chr1,203594914,203596914,1,ATP2B4
chr1,203763664,203765664,3,ZC3H11A
chr1,203829712,203831712,2,SNRPE
chr1,204134465,204136465,2,REN
chr1,204182220,204184220,2,GOLT1A
chr1,204328057,204330057,2,PLEKHA6
chr1,204458474,204460474,2,PIK3C2B
chr1,204484506,204486506,1,MDM4
chr1,204653481,204655481,1,LRRN2
chr1,204796781,204798781,3,NFASC
chr1,205011064,205013064,1,CNTN2
chr1,205011251,205013251,1,CNTN2
chr1,205052588,205054588,2,TMEM81
chr1,205090150,205092150,1,RBBP5
chr1,205179727,205181727,2,DSTYK
chr1,205196037,205198037,1,TMCC2
chr1,205197058,205199058,1,TMCC2
chr1,205289919,205291919,1,NUAK2
chr1,205390214,205392214,1,LEMD1
chr1,205472683,205474683,3,CDK18
chr1,205537111,205539111,1,MFSD4A
chr1,205648630,205650630,2,SLC45A3
chr1,205718372,205720372,2,NUCKS1
chr1,205743610,205745610,2,RAB29
chr1,205781324,205783324,1,SLC41A1
chr1,205818276,205820276,1,PM20D1
chr1,205911588,205913588,1,SLC26A9
chr1,206223280,206225280,1,AVPR1B
chr1,206287647,206289647,2,RHEX
chr1,206316458,206318458,1,CTSE
chr1,206515199,206517199,2,SRGAP2
chr1,206642585,206644585,2,IKBKE
chr1,206679862,206681862,1,RASSF5
chr1,206784904,206786904,1,EIF2D
chr1,206807880,206809880,1,DYRK3
chr1,206857364,206859364,2,MAPKAPK2
chr1,206944839,206946839,1,IL10
chr1,206971214,206973214,1,IL19
chr1,207038153,207040153,2,IL20
chr1,207069787,207071787,1,IL24
chr1,207094378,207096378,1,FCMR
chr1,207118811,207120811,2,PIGR
chr1,207142970,207144970,3,FCAMR
chr1,207205101,207207101,2,C1orf116
chr1,207223422,207225422,2,YOD1
chr1,207225325,207227325,2,YOD1
chr1,207225619,207227619,2,PFKFB2
chr1,207276606,207278606,3,C4BPA
chr1,207626644,207628644,1,CR2
chr1,207668472,207670472,2,CR1
chr1,207817457,207819457,2,CR1L
chr1,207924382,207926382,2,CD46
chr1,208083683,208085683,1,CD34
chr1,208416665,208418665,1,PLXNA2
chr1,209756044,209758044,3,CAMK1G
chr1,209847669,209849669,1,G0S2
chr1,209858524,209860524,1,HSD11B1
chr1,209877135,209879135,2,HSD11B1
chr1,209940832,209942832,1,TRAF3IP3
chr1,209957075,209959075,2,C1orf74
chr1,209978520,209980520,1,IRF6
chr1,210000311,210002311,3,UTP25
chr1,210110518,210112518,3,SYT14
chr1,210500595,210502595,1,HHAT
chr1,211306457,211308457,3,KCNH1
chr1,212003114,212005114,1,LPGAT1
chr1,212207894,212209894,1,DTL
chr1,212208002,212210002,1,INTS7
chr1,212457878,212459878,1,PPP2R5A
chr1,212474147,212476147,1,PPP2R5A
chr1,212587243,212589243,1,PACC1
chr1,212587267,212589267,1,PACC1
chr1,212605228,212607228,2,NENF
chr1,212737675,212739675,2,ATF3
chr1,212796788,212798788,3,FAM71A
chr1,212964139,212966139,2,NSL1
chr1,212964169,212966169,2,TATDN3
chr1,213019991,213021991,3,SPATA45
chr1,213188217,213190217,3,ANGEL2
chr1,213223574,213225574,2,RPS6KC1
chr1,214160277,214162277,1,PROX1
chr1,214453564,214455564,1,SMYD2
chr1,214724024,214726024,3,PTPN14
chr1,214775531,214777531,2,CENPF
chr1,215177884,215179884,2,KCNK2
chr1,215255559,215257559,1,KCNK2
chr1,216595738,216597738,4,USH2A
chr1,217261987,217263987,3,ESRRG
chr1,217310097,217312097,2,ESRRG
chr1,217803454,217805454,2,GPATCH2
chr1,217803665,217805665,2,SPATA17
chr1,218457628,218459628,2,RRP15
chr1,218517625,218519625,1,TGFB2
chr1,219346172,219348172,1,LYPLAL1
chr1,220219000,220221000,1,EPRS1
chr1,220262195,220264195,5,BPNT1
chr1,220266454,220268454,1,IARS2
chr1,220444843,220446843,1,RAB3GAP2
chr1,220700524,220702524,2,MARK1
chr1,220959038,220961038,2,MTARC1
chr1,221914518,221916518,2,DUSP10
chr1,222720444,222722444,2,HHIPL2
chr1,222762275,222764275,2,TAF1A
chr1,222790443,222792443,1,MIA3
chr1,222816644,222818644,1,MIA3
chr1,222884864,222886864,1,AIDA
chr1,222884894,222886894,1,BROX
chr1,222909557,222911557,1,FAM177B
chr1,222987422,222989422,3,DISP1
chr1,223315624,223317624,1,TLR5
chr1,223852436,223854436,1,CAPN8
chr1,223888294,223890294,1,CAPN2
chr1,223899118,223901118,1,CAPN2
chr1,224032674,224034674,1,TP53BP2
chr1,224300788,224302788,2,FBXO28
chr1,224369909,224371909,2,DEGS1
chr1,224543512,224545512,3,CNIH4
chr1,224621001,224623001,1,WDR26
chr1,224621596,224623596,1,CNIH3
chr1,224803178,224805178,1,CNIH3
chr1,225116355,225118355,3,DNAH14
chr1,225614815,225616815,3,LBR
chr1,225964514,225966514,2,SRP9
chr1,226012001,226014001,1,EPHX1
chr1,226069420,226071420,1,TMEM63A
chr1,226111040,226113040,1,PYCR2
chr1,226186066,226188066,4,SDE2
chr1,226373423,226375423,2,ACBD3
chr1,226410318,226412318,1,MIXL1
chr1,226496204,226498204,2,LIN9
chr1,226735500,226737500,1,STUM
chr1,226925876,226927876,2,ITPKB
chr1,227057272,227059272,1,PSEN2
chr1,227126937,227128937,1,COQ8A
chr1,227504826,227506826,1,CDC42BPA
chr1,227915218,227917218,1,SNAP47
chr1,227921696,227923696,1,SNAP47
chr1,227922112,227924112,1,JMJD4
chr1,228002417,228004417,2,PRSS38
chr1,228134631,228136631,1,WNT9A
chr1,228193722,228195722,1,WNT3A
chr1,228269360,228271360,1,ARF1
chr1,228269850,228271850,2,ARF1
chr1,228290163,228292163,1,C1orf35
chr1,228296013,228298013,1,MRPL55
chr1,228326928,228328928,2,GUK1
chr1,228336414,228338414,1,GJC2
chr1,228603583,228605583,2,TRIM17
chr1,228644560,228646560,1,H2AW
chr1,228644807,228646807,1,H2BU1
chr1,228674067,228676067,1,RNF187
chr1,228698989,228700989,2,BTNL10
chr1,228869823,228871823,1,RHOU
chr1,229405808,229407808,2,RAB4A
chr1,229477688,229479688,2,CCSAP
chr1,229568843,229570843,1,ACTA1
chr1,229643088,229645088,1,NUP133
chr1,229693442,229695442,3,ABCB10
chr1,229760794,229762794,1,TAF5L
chr1,229760962,229762962,1,URB2
chr1,230192535,230194535,1,GALNT2
chr1,230560674,230562674,1,PGBD5
chr1,230777201,230779201,1,COG2
chr1,230849336,230851336,1,AGT
chr1,231003302,231005302,4,C1orf198
chr1,231004335,231006335,3,C1orf198
chr1,231113618,231115618,1,TTC13
chr1,231174995,231176995,1,FAM89A
chr1,231472618,231474618,1,EXOC8
chr1,231472681,231474681,1,SPRTN
chr1,231663398,231665398,2,TSNAX
chr1,232650354,232652354,1,SIPA1L2
chr1,233430459,233432459,3,PCNX2
chr1,233748749,233750749,1,KCNK1
chr1,234039457,234041457,4,SLC35F3
chr1,234508428,234510428,1,COA6
chr1,234613849,234615849,1,TARBP1
chr1,235291256,235293256,1,TOMM20
chr1,235490532,235492532,2,ARID4B
chr1,235490752,235492752,2,GGPS1
chr1,235529674,235531674,3,TBCE
chr1,235666781,235668781,2,B3GALNT2
chr1,235813054,235815054,1,GNG4
chr1,236029227,236031227,2,LYST
chr1,236444339,236446339,2,ERO1B
chr1,236556679,236558679,4,EDARADD
chr1,236557715,236559715,2,EDARADD
chr1,236685738,236687738,1,LGALS8
chr1,236766841,236768841,1,HEATR1
chr1,236848753,236850753,6,ACTN2
chr1,237166718,237168718,2,MT1HL1
chr1,237204701,237206701,1,RYR2
chr1,238053222,238055222,4,ZP4
chr1,239791372,239793372,2,CHRM3
chr1,240254184,240256184,2,FMN2
chr1,241519530,241521530,1,RGS7
chr1,241682085,241684085,1,FH
chr1,241694433,241696433,1,KMO
chr1,241802701,241804701,1,OPN3
chr1,241814579,241816579,1,WDR64
chr1,242010492,242012492,2,EXO1
chr1,242011032,242013032,2,EXO1
chr1,242120068,242122068,1,BECN2
chr1,242161385,242163385,2,MAP1LC3C
chr1,242611784,242613784,2,PLD5
chr1,243418306,243420306,1,SDCCAG8
chr1,244005584,244007584,4,AKT3
chr1,244005886,244007886,2,AKT3
chr1,244213560,244215560,1,ZBTB18
chr1,244514936,244516936,3,C1orf100
chr1,244614436,244616436,1,ADSS2
chr1,244623672,244625672,1,CATSPERE
chr1,244815349,244817349,1,DESI2
chr1,244997607,244999607,4,COX20
chr1,244997630,244999630,4,COX20
chr1,245026827,245028827,2,HNRNPU
chr1,245132630,245134630,1,EFCAB2
chr1,245317286,245319286,1,KIF26B
chr1,246579714,246581714,2,SMYD3
chr1,246728565,246730565,4,TFB2M
chr1,246728638,246730638,4,CNST
chr1,246886377,246888377,1,SCCPDH
chr1,247093726,247095726,3,AHCTF1
chr1,247094280,247096280,2,AHCTF1
chr1,247170395,247172395,4,ZNF695
chr1,247241115,247243115,1,ZNF670
chr1,247274719,247276719,2,C1orf229
chr1,247334319,247336319,2,ZNF124
chr1,247418373,247420373,1,VN1R5
chr1,247578457,247580457,5,NLRP3
chr1,247580350,247582350,1,NLRP3
chr1,247614284,247616284,2,OR2B11
chr1,247653369,247655369,2,OR2W5
chr1,247669359,247671359,2,GCSAML
chr1,247696141,247698141,3,OR2C3
chr1,247711346,247713346,9,GCSAML
chr1,247750661,247752661,1,OR2G2
chr1,247835343,247837343,2,OR13G1
chr1,247875057,247877057,5,OR6F1
chr1,247910460,247912460,7,OR14A2
chr1,247920708,247922708,8,OR1C1
chr1,247978031,247980031,3,OR14A16
chr1,248004198,248006198,5,OR11L1
chr1,248019500,248021500,4,TRIM58
chr1,248057888,248059888,4,OR2W3
chr1,248083319,248085319,2,OR2T8
chr1,248096067,248098067,2,OR2AJ1
chr1,248099330,248101330,6,OR2L13
chr1,248111159,248113159,3,OR2L8
chr1,248127633,248129633,1,OR2AK2
chr1,248184249,248186249,6,OR2L5
chr1,248200473,248202473,4,OR2L2
chr1,248222983,248224983,4,OR2L3
chr1,248307449,248309449,2,OR2M5
chr1,248342287,248344287,2,OR2M2
chr1,248365369,248367369,1,OR2M3
chr1,248401230,248403230,2,OR2M4
chr1,248436116,248438116,4,OR2T33
chr1,248457880,248459880,1,OR2T12
chr1,248486870,248488870,5,OR2M7
