chromosome,start,end,enhancer,count,length,s_entropy
chr1,221271745,221272272,chr1:221271745-221272272,1,528,10.13323542967731
chr1,221340978,221341184,chr1:221340978-221341184,2,207,8.383216561188537
chr1,221356304,221356835,chr1:221356304-221356835,1,532,10.038922246839167
chr1,221882292,221882723,chr1:221882292-221882723,2,432,9.765719264233837
chr1,221950157,221950602,chr1:221950157-221950602,2,446,9.828961571769447
chr1,222144602,222144957,chr1:222144602-222144957,1,356,9.405651848751756
chr1,224023477,224023773,chr1:224023477-224023773,1,297,9.408616234070799
chr1,224356788,224356993,chr1:224356788-224356993,1,206,8.487792601926296
chr1,224690718,224691054,chr1:224690718-224691054,1,337,9.187612126468892
chr1,224883520,224883811,chr1:224883520-224883811,1,292,9.098724492712154
chr1,225780677,225780772,chr1:225780677-225780772,1,96,7.193659857418209
chr1,226297611,226298113,chr1:226297611-226298113,1,503,9.078206425927384
chr1,226841860,226842030,chr1:226841860-226842030,1,171,8.327637502006612
chr1,226849152,226849277,chr1:226849152-226849277,1,126,8.063388616706739
chr1,226852222,226852636,chr1:226852222-226852636,1,415,9.378871999718951
chr1,226867580,226868182,chr1:226867580-226868182,1,603,9.771694208462497
chr1,226890098,226890374,chr1:226890098-226890374,1,277,8.757798039760527
chr1,226890865,226891416,chr1:226890865-226891416,1,552,9.29725210886613
chr1,228913817,228914177,chr1:228913817-228914177,1,361,9.832183083235563
chr1,228962635,228963190,chr1:228962635-228963190,1,556,10.150368371200381
chr1,229074291,229074557,chr1:229074291-229074557,1,267,8.835406661103203
chr1,229409656,229409997,chr1:229409656-229409997,2,342,9.412567446841193
chr1,230559819,230560264,chr1:230559819-230560264,2,446,9.600152912554067
chr1,230595195,230595532,chr1:230595195-230595532,1,338,9.23289516451747
chr1,231630305,231630490,chr1:231630305-231630490,1,186,8.548808546754202
chr1,231868761,231869568,chr1:231868761-231869568,3,808,9.730427448240267
chr1,232073278,232073500,chr1:232073278-232073500,1,223,8.595634509123565
chr1,232726496,232726761,chr1:232726496-232726761,1,266,9.04648053906396
chr1,234151091,234151471,chr1:234151091-234151471,1,381,9.885502259027735
chr1,234183606,234183787,chr1:234183606-234183787,1,182,8.821177776801354
chr1,234275805,234276023,chr1:234275805-234276023,1,219,8.372386833406354
chr1,234341903,234342254,chr1:234341903-234342254,1,352,9.149322659885438
chr1,234470466,234470691,chr1:234470466-234470691,1,226,8.88122529281178
chr1,234559176,234559516,chr1:234559176-234559516,1,341,9.027829956637573
chr1,234639993,234640263,chr1:234639993-234640263,1,271,9.122758216598148
chr1,234659231,234659760,chr1:234659231-234659760,1,530,9.418198571207794
chr1,234738546,234738834,chr1:234738546-234738834,2,289,8.965202943123249
chr1,234748100,234748931,chr1:234748100-234748931,1,832,10.37996356388133
chr1,234767593,234767925,chr1:234767593-234767925,1,333,9.729766346916998
chr1,234812067,234812214,chr1:234812067-234812214,1,148,7.8653040911412555
chr1,234891292,234891478,chr1:234891292-234891478,1,187,8.136020682921945
chr1,234904523,234904710,chr1:234904523-234904710,1,188,7.948816231185198
chr1,234914073,234914641,chr1:234914073-234914641,3,569,9.821516878703784
chr1,234984948,234985284,chr1:234984948-234985284,1,337,9.245953988179675
chr1,234989990,234990213,chr1:234989990-234990213,1,224,8.938392471930262
chr1,235104770,235105153,chr1:235104770-235105153,1,384,9.562963107222744
chr1,235146978,235147112,chr1:235146978-235147112,1,135,7.817796413769757
chr1,235805098,235806119,chr1:235805098-235806119,3,1022,10.387088269663273
chr1,236039869,236040195,chr1:236039869-236040195,1,327,9.352595171281209
chr1,236147814,236148198,chr1:236147814-236148198,1,385,9.663327102450115
chr1,236150188,236150690,chr1:236150188-236150690,1,503,10.017982700113775
chr1,237435467,237435795,chr1:237435467-237435795,1,329,9.362926909710968
chr1,237509665,237509877,chr1:237509665-237509877,1,213,9.01796838644739
chr1,240307621,240308162,chr1:240307621-240308162,2,542,9.911993083195197
chr1,240308207,240308537,chr1:240308207-240308537,1,331,9.047833761012063
chr1,240308546,240308862,chr1:240308546-240308862,1,317,8.732194518000426
chr1,240433849,240434175,chr1:240433849-240434175,1,327,9.5453828139276915
chr1,240514375,240514531,chr1:240514375-240514531,1,157,8.632168863662487
chr1,240783291,240783489,chr1:240783291-240783489,1,199,8.10169182286837
chr1,241191454,241191834,chr1:241191454-241191834,1,381,9.547525472742784
chr1,241364891,241365186,chr1:241364891-241365186,2,296,9.14071532192642
chr1,243431437,243431793,chr1:243431437-243431793,1,357,9.10292573836719
chr1,243487001,243487352,chr1:243487001-243487352,1,352,9.384213429142456
chr1,243641103,243641443,chr1:243641103-243641443,1,341,9.455210664974457
chr1,243894639,243895081,chr1:243894639-243895081,2,443,9.808817287094925
chr1,244517098,244517541,chr1:244517098-244517541,2,444,9.715835890415043
chr1,244945778,244946027,chr1:244945778-244946027,1,250,8.755499958180712
chr1,245217556,245217830,chr1:245217556-245217830,1,275,8.868908353511486
chr1,246035151,246035554,chr1:246035151-246035554,1,404,9.595024248430736
chr1,246432471,246432772,chr1:246432471-246432772,1,302,9.074562242655292
chr1,247524183,247524555,chr1:247524183-247524555,2,373,9.388966174786345
chr1,247564649,247565106,chr1:247564649-247565106,1,458,9.607219086543745
chr1,247570274,247570994,chr1:247570274-247570994,1,721,10.208771632009377
chr1,247573090,247573644,chr1:247573090-247573644,1,555,9.98965462270994
chr1,247603500,247603921,chr1:247603500-247603921,1,422,9.717766707592377
chr1,247620384,247621274,chr1:247620384-247621274,2,891,10.458292621405137
chr1,249117788,249118228,chr1:249117788-249118228,1,441,9.950036282038747
chr1,249157308,249157673,chr1:249157308-249157673,1,366,8.76304123062857
chr10,2611676,2612061,chr10:2611676-2612061,1,386,9.117012105561717
chr10,2808614,2808839,chr10:2808614-2808839,2,226,8.479356631967208
chr10,2939911,2940338,chr10:2939911-2940338,1,428,9.48099394331928
chr10,2992232,2992361,chr10:2992232-2992361,1,130,7.660117546130835
chr10,3283578,3283803,chr10:3283578-3283803,1,226,8.524003850525792
chr10,3441336,3441600,chr10:3441336-3441600,1,265,8.57660581564109
chr10,3797195,3797502,chr10:3797195-3797502,1,308,8.901296567153274
chr10,3853393,3854169,chr10:3853393-3854169,1,777,10.512213542870853
chr10,3870489,3871262,chr10:3870489-3871262,1,774,10.21994513477832
chr10,3900999,3901229,chr10:3900999-3901229,1,231,8.592271065533042
chr10,3908597,3908886,chr10:3908597-3908886,1,290,9.103269412442222
chr10,3917358,3918120,chr10:3917358-3918120,1,763,10.73517371200939
chr10,3928866,3929216,chr10:3928866-3929216,1,351,9.217811769655714
chr10,3991165,3991394,chr10:3991165-3991394,1,230,8.513342696190533
chr10,4048194,4048420,chr10:4048194-4048420,1,227,8.7642018385628635
chr10,4248628,4248744,chr10:4248628-4248744,1,117,7.167705313009621
chr10,4386754,4387085,chr10:4386754-4387085,1,332,8.937477619594578
chr10,4556552,4557090,chr10:4556552-4557090,1,539,9.541693699079614
chr10,5590010,5590295,chr10:5590010-5590295,2,286,8.782130783543826
chr10,5986377,5986825,chr10:5986377-5986825,1,449,9.690561634862108
chr10,6090272,6090810,chr10:6090272-6090810,1,539,10.091452172706138
chr10,6111181,6111591,chr10:6111181-6111591,1,411,9.549200392343911
chr10,6112682,6113038,chr10:6112682-6113038,1,357,9.320240925720222
chr10,6240292,6240352,chr10:6240292-6240352,1,61,6.87811018816812
chr10,6242613,6242903,chr10:6242613-6242903,1,291,8.503857447948077
chr10,6389510,6390540,chr10:6389510-6390540,1,1031,10.649742195251804
chr10,6443408,6443712,chr10:6443408-6443712,1,305,8.811332561091977
chr10,6540771,6540974,chr10:6540771-6540974,1,204,8.684224588168657
chr10,7300945,7301168,chr10:7300945-7301168,1,224,8.459795887278197
chr10,7459839,7460047,chr10:7459839-7460047,1,209,8.748895925771706
chr10,8103619,8104019,chr10:8103619-8104019,1,401,9.465663422521999
chr10,8179321,8179625,chr10:8179321-8179625,1,305,9.271285841938534
chr10,8662161,8662543,chr10:8662161-8662543,1,383,9.295003663452487
chr10,10674223,10674364,chr10:10674223-10674364,1,142,7.8244351897981845
chr10,10757050,10757431,chr10:10757050-10757431,1,382,9.781612948076456
chr10,10872581,10872970,chr10:10872581-10872970,2,390,9.579439204339515
chr10,10961230,10961616,chr10:10961230-10961616,2,387,9.520948192259379
chr10,11054573,11055101,chr10:11054573-11055101,1,529,9.869785844719468
chr10,11208955,11209315,chr10:11208955-11209315,1,361,9.385240756591777
chr10,11218697,11219244,chr10:11218697-11219244,2,548,9.932358615558275
chr10,11220579,11221039,chr10:11220579-11221039,1,461,9.6622450004225
chr10,11222222,11222709,chr10:11222222-11222709,3,488,9.506175146694988
chr10,11940492,11940889,chr10:11940492-11940889,1,398,9.15790176839909
chr10,12307693,12308050,chr10:12307693-12308050,2,358,9.189741869028884
chr10,12375218,12375432,chr10:12375218-12375432,2,215,8.569490061681293
chr10,13096152,13096416,chr10:13096152-13096416,1,265,9.226474156868695
chr10,13391797,13392252,chr10:13391797-13392252,1,456,9.410249276549493
chr10,13799194,13799732,chr10:13799194-13799732,1,539,9.983258443415446
chr10,13915234,13915426,chr10:13915234-13915426,2,193,8.41289880393578
chr10,13924181,13924825,chr10:13924181-13924825,1,645,10.332913563370846
chr10,14155606,14155791,chr10:14155606-14155791,2,186,7.917436338042075
chr10,14268918,14269186,chr10:14268918-14269186,1,269,8.91557579107837
chr10,14447046,14447458,chr10:14447046-14447458,1,413,9.391511370892273
chr10,16557217,16557368,chr10:16557217-16557368,1,152,8.559569395970172
chr10,16829476,16829735,chr10:16829476-16829735,1,260,8.620516757674778
chr10,17017150,17017510,chr10:17017150-17017510,1,361,9.63897048828972
chr10,17071536,17072103,chr10:17071536-17072103,1,568,9.960087751805816
chr10,17074095,17074546,chr10:17074095-17074546,1,452,9.673534365200934
chr10,17105178,17105416,chr10:17105178-17105416,1,239,8.72752301634121
chr10,17116431,17116714,chr10:17116431-17116714,1,284,9.195547767648824
chr10,17384125,17384326,chr10:17384125-17384326,1,202,8.54668434234559
chr10,17486063,17486497,chr10:17486063-17486497,1,435,9.639405521435442
chr10,18567265,18567424,chr10:18567265-18567424,1,160,8.148295255203069
chr10,20114711,20115092,chr10:20114711-20115092,1,382,9.695581153676422
chr10,20292651,20293410,chr10:20292651-20293410,1,760,10.535167953295757
chr10,21218309,21218697,chr10:21218309-21218697,1,389,9.541588946730823
chr10,22764995,22765244,chr10:22764995-22765244,1,250,8.087826626716868
chr10,22900753,22900910,chr10:22900753-22900910,1,158,7.733967804294422
chr10,23702650,23702785,chr10:23702650-23702785,1,136,8.029853519901481
chr10,23801336,23801634,chr10:23801336-23801634,1,299,8.893008324945285
chr10,25724945,25725304,chr10:25724945-25725304,1,360,9.743138114765214
chr10,25733571,25733934,chr10:25733571-25733934,1,364,9.83240176998395
chr10,26775274,26775560,chr10:26775274-26775560,2,287,8.989245177788764
chr10,26926445,26926942,chr10:26926445-26926942,1,498,9.620180514984565
chr10,26954218,26954614,chr10:26954218-26954614,2,397,9.744333384222134
chr10,28690854,28692148,chr10:28690854-28692148,1,1295,11.356090331458166
chr10,28700580,28701041,chr10:28700580-28701041,1,462,9.896735157641015
chr10,29919320,29919950,chr10:29919320-29919950,1,631,10.101499606588556
chr10,30117540,30117757,chr10:30117540-30117757,1,218,8.919326340113129
chr10,30346409,30346565,chr10:30346409-30346565,1,157,8.341436972784516
chr10,30780085,30781069,chr10:30780085-30781069,1,985,10.905635244173236
chr10,30791299,30791558,chr10:30791299-30791558,1,260,8.876523526099382
chr10,30832848,30833059,chr10:30832848-30833059,1,212,8.723615715767327
chr10,32335843,32336217,chr10:32335843-32336217,1,375,9.423574408334103
chr10,32621222,32621521,chr10:32621222-32621521,1,300,9.177405605086626
chr10,33398773,33399139,chr10:33398773-33399139,1,367,9.388312763809019
chr10,33403327,33403662,chr10:33403327-33403662,1,336,9.304667082990266
chr10,33406704,33407129,chr10:33406704-33407129,1,426,9.600124746123129
chr10,33415190,33415378,chr10:33415190-33415378,1,189,8.307052232252808
chr10,33425212,33425871,chr10:33425212-33425871,1,660,10.538357534771945
chr10,33493386,33493597,chr10:33493386-33493597,1,212,8.618920717765775
chr10,33700796,33700899,chr10:33700796-33700899,1,104,7.685839850901429
chr10,33701574,33701923,chr10:33701574-33701923,1,350,9.260758628961863
chr10,33798158,33798349,chr10:33798158-33798349,1,192,8.535800059394182
chr10,35195075,35195256,chr10:35195075-35195256,1,182,8.260464073047217
chr10,35425292,35425645,chr10:35425292-35425645,1,354,9.5436345227751609
chr10,36121223,36121392,chr10:36121223-36121392,1,170,8.407612668953265
chr10,38202647,38203041,chr10:38202647-38203041,1,395,9.711366794800664
chr10,42799437,42799735,chr10:42799437-42799735,3,299,7.90820652462066
chr10,42800348,42800675,chr10:42800348-42800675,5,328,8.28185975567834
chr10,43616495,43616668,chr10:43616495-43616668,1,174,8.504343796359692
chr10,45463684,45463996,chr10:45463684-45463996,1,313,9.459579230981504
chr10,45914192,45914546,chr10:45914192-45914546,1,355,8.83960445795557
chr10,47008240,47008359,chr10:47008240-47008359,1,120,6.996461010508359
chr10,49820546,49821434,chr10:49820546-49821434,1,889,10.948246970265597
chr10,49822641,49822809,chr10:49822641-49822809,1,169,8.758651866893933
chr10,49842303,49842752,chr10:49842303-49842752,1,450,9.958306234108418
chr10,49847565,49847971,chr10:49847565-49847971,1,407,9.755307778261889
chr10,49967578,49967897,chr10:49967578-49967897,2,320,9.487290907224825
chr10,50012425,50012991,chr10:50012425-50012991,1,567,10.261545512114031
chr10,50138824,50138968,chr10:50138824-50138968,1,145,8.21532831853831
chr10,50391668,50392044,chr10:50391668-50392044,1,377,9.552477530628373
chr10,50480396,50480904,chr10:50480396-50480904,1,509,9.882010749987286
chr10,50580112,50580444,chr10:50580112-50580444,1,333,9.362244490858691
chr10,50742859,50743547,chr10:50742859-50743547,1,689,10.368510161512901
chr10,50776206,50776746,chr10:50776206-50776746,1,541,10.260058962193842
chr10,51488946,51489392,chr10:51488946-51489392,1,447,9.023935509106995
chr10,51502625,51503626,chr10:51502625-51503626,1,1002,10.940126698885718
chr10,52434661,52434802,chr10:52434661-52434802,1,142,7.0089972602498944
chr10,54138059,54138390,chr10:54138059-54138390,1,332,9.721177521982016
chr10,54314755,54315032,chr10:54314755-54315032,1,278,9.349906924629583
chr10,59696319,59696691,chr10:59696319-59696691,1,373,9.034417556939209
chr10,61021646,61021734,chr10:61021646-61021734,1,89,7.809602399507068
chr10,61664562,61664999,chr10:61664562-61664999,1,438,9.471144130457983
chr10,63203522,63203811,chr10:63203522-63203811,1,290,9.50451100656945
chr10,63805040,63805237,chr10:63805040-63805237,1,198,8.365552360911114
chr10,63979384,63979550,chr10:63979384-63979550,1,167,8.578368965374544
chr10,64146249,64146339,chr10:64146249-64146339,1,91,7.8437326573212856
chr10,64192955,64193371,chr10:64192955-64193371,1,417,9.714895406359567
chr10,64351981,64352381,chr10:64351981-64352381,1,401,9.5667015255856
chr10,66294853,66295258,chr10:66294853-66295258,1,406,9.925866319638535
chr10,67848646,67848843,chr10:67848646-67848843,1,198,8.682295676909792
chr10,67968655,67969045,chr10:67968655-67969045,2,391,9.938549103686453
chr10,68137896,68138170,chr10:68137896-68138170,1,275,9.322504611573676
chr10,68720281,68720686,chr10:68720281-68720686,1,406,10.00034232305136
chr10,68762271,68762461,chr10:68762271-68762461,1,191,8.923580217068706
chr10,68802540,68803252,chr10:68802540-68803252,2,713,10.584908879865422
chr10,70736024,70736384,chr10:70736024-70736384,1,361,9.118907215318586
chr10,70807891,70808112,chr10:70807891-70808112,1,222,8.948613573063927
chr10,70821151,70821852,chr10:70821151-70821852,2,702,10.057251770374268
chr10,71228522,71228843,chr10:71228522-71228843,1,322,9.119813451371694
chr10,71626507,71626840,chr10:71626507-71626840,1,334,8.91299878755478
chr10,71769073,71769400,chr10:71769073-71769400,1,328,8.806005035463546
chr10,71840822,71841222,chr10:71840822-71841222,1,401,9.547448166517334
chr10,72258760,72259157,chr10:72258760-72259157,1,398,9.824610540593664
chr10,72413009,72413391,chr10:72413009-72413391,2,383,9.203012433671203
chr10,72416244,72416577,chr10:72416244-72416577,1,334,9.428244668437033
chr10,73039102,73039294,chr10:73039102-73039294,1,193,8.07056917805006
chr10,73126563,73126688,chr10:73126563-73126688,1,126,7.782673572100778
chr10,73526437,73526878,chr10:73526437-73526878,1,442,9.788032162837508
chr10,73526896,73527242,chr10:73526896-73527242,1,347,9.181393863594227
chr10,73612356,73612502,chr10:73612356-73612502,1,147,8.360872106156599
chr10,74020239,74021717,chr10:74020239-74021717,1,1479,11.113761693300972
chr10,74078612,74078870,chr10:74078612-74078870,1,259,8.798388251325878
chr10,74079380,74080359,chr10:74079380-74080359,1,980,10.259397148476015
chr10,74327257,74327510,chr10:74327257-74327510,1,254,8.958900622477344
chr10,75408900,75409185,chr10:75408900-75409185,1,286,9.372237555612816
chr10,75665411,75665653,chr10:75665411-75665653,1,243,9.146483453470992
chr10,76916394,76916800,chr10:76916394-76916800,1,407,9.669135248085444
chr10,77165098,77165501,chr10:77165098-77165501,1,404,8.88154054963172
