chromosome,start,end,enhancer,count,length,s_entropy
chr1,244349815,244349940,chr1:244349815-244349940,1,126,7.227959214830621
chr1,244462616,244463099,chr1:244462616-244463099,2,484,9.252440816998357
chr1,244517098,244517541,chr1:244517098-244517541,1,444,9.136813399188803
chr1,244898732,244899130,chr1:244898732-244899130,1,399,8.895040820815288
chr1,245613844,245614251,chr1:245613844-245614251,1,408,9.016383327629088
chr1,246147829,246148201,chr1:246147829-246148201,1,373,9.03917869049751
chr1,246432471,246432772,chr1:246432471-246432772,1,302,8.815141756015693
chr1,246749077,246749442,chr1:246749077-246749442,1,366,8.692498461989295
chr1,247125260,247125664,chr1:247125260-247125664,1,405,8.989983630171922
chr1,247524183,247524555,chr1:247524183-247524555,1,373,8.839332664858624
chr1,247564649,247565106,chr1:247564649-247565106,1,458,9.209171167960076
chr1,247570274,247570994,chr1:247570274-247570994,2,721,9.879466090607329
chr1,247608966,247609716,chr1:247608966-247609716,2,751,9.970510283355383
chr1,247620384,247621274,chr1:247620384-247621274,3,891,10.168725699333038
chr1,247714961,247715210,chr1:247714961-247715210,1,250,8.525775679820034
chr1,247720908,247721240,chr1:247720908-247721240,1,333,8.663953153549787
chr10,652657,652929,chr10:652657-652929,1,273,8.405223145423529
chr10,1240958,1241356,chr10:1240958-1241356,1,399,8.857142695763311
chr10,2256285,2256680,chr10:2256285-2256680,1,396,8.996524450073334
chr10,2611676,2612061,chr10:2611676-2612061,1,386,8.977185614301613
chr10,2675804,2676168,chr10:2675804-2676168,1,365,8.983518505469645
chr10,2808219,2808418,chr10:2808219-2808418,1,200,8.011641262871889
chr10,2808614,2808839,chr10:2808614-2808839,1,226,8.172789819980046
chr10,2939911,2940338,chr10:2939911-2940338,1,428,9.218156515028099
chr10,2951238,2951396,chr10:2951238-2951396,1,159,7.740617776326222
chr10,3028046,3028193,chr10:3028046-3028193,1,148,7.55030031421437
chr10,3078434,3078646,chr10:3078434-3078646,1,213,8.139866911452506
chr10,3137708,3138098,chr10:3137708-3138098,2,391,9.061582302181993
chr10,3283578,3283803,chr10:3283578-3283803,1,226,8.140784549455713
chr10,3284966,3285255,chr10:3284966-3285255,1,290,8.283459006442966
chr10,3497590,3497951,chr10:3497590-3497951,1,362,8.786908750402537
chr10,3507725,3507898,chr10:3507725-3507898,1,174,7.847523861298394
chr10,3510310,3510716,chr10:3510310-3510716,1,407,9.017540561543555
chr10,3511181,3511689,chr10:3511181-3511689,1,509,9.286884560071528
chr10,3542742,3543014,chr10:3542742-3543014,1,273,8.423412714375964
chr10,3782727,3783283,chr10:3782727-3783283,1,557,9.619056859924541
chr10,3846443,3847038,chr10:3846443-3847038,1,596,9.579936130719357
chr10,3848037,3849536,chr10:3848037-3849536,2,1500,10.918124980068493
chr10,3850308,3850795,chr10:3850308-3850795,1,488,9.341008350527717
chr10,3878027,3878387,chr10:3878027-3878387,1,361,8.868667575372857
chr10,3881297,3881662,chr10:3881297-3881662,1,366,8.886397054905808
chr10,3909715,3910075,chr10:3909715-3910075,1,361,9.007521124526283
chr10,3917358,3918120,chr10:3917358-3918120,1,763,9.936378211467277
chr10,3932191,3932411,chr10:3932191-3932411,1,221,8.045590868682536
chr10,4003377,4003614,chr10:4003377-4003614,1,238,8.13336186017189
chr10,4163748,4164495,chr10:4163748-4164495,2,748,9.928497208338008
chr10,4358748,4358982,chr10:4358748-4358982,1,235,8.204897931517605
chr10,4891874,4892173,chr10:4891874-4892173,1,300,8.704700018840636
chr10,5359534,5359986,chr10:5359534-5359986,2,453,9.147411479912549
chr10,5587810,5588190,chr10:5587810-5588190,1,381,8.873257438526373
chr10,5593718,5593999,chr10:5593718-5593999,1,282,8.264897928317696
chr10,6090272,6090810,chr10:6090272-6090810,1,539,9.349638379070035
chr10,6099241,6099508,chr10:6099241-6099508,1,268,8.391782332513063
chr10,6163143,6163430,chr10:6163143-6163430,1,288,8.520897322669041
chr10,6449763,6450038,chr10:6449763-6450038,1,276,8.609610106733172
chr10,6516020,6516190,chr10:6516020-6516190,1,171,7.897728876851657
chr10,6540771,6540974,chr10:6540771-6540974,1,204,8.111340204451647
chr10,6584920,6585624,chr10:6584920-6585624,1,705,9.774008546110679
chr10,6836289,6836715,chr10:6836289-6836715,1,427,9.117626642532054
chr10,7248434,7248663,chr10:7248434-7248663,1,230,8.271253040124616
chr10,7511915,7512238,chr10:7511915-7512238,1,324,8.647506788965593
chr10,7526564,7526721,chr10:7526564-7526721,1,158,7.674255197477508
chr10,8076305,8076718,chr10:8076305-8076718,1,414,8.996061036616371
chr10,8077253,8077826,chr10:8077253-8077826,1,574,9.481511613844052
chr10,8103619,8104019,chr10:8103619-8104019,1,401,8.908768675706877
chr10,8374227,8374893,chr10:8374227-8374893,1,667,9.722174265362874
chr10,10754108,10754441,chr10:10754108-10754441,1,334,8.783226105297711
chr10,10914098,10914350,chr10:10914098-10914350,1,253,8.47077130237838
chr10,11205067,11205773,chr10:11205067-11205773,1,707,9.876681776610791
chr10,11208955,11209315,chr10:11208955-11209315,1,361,9.033213290466733
chr10,11220579,11221039,chr10:11220579-11221039,1,461,9.16380955599229
chr10,11284467,11284694,chr10:11284467-11284694,1,228,8.216118711325858
chr10,13807715,13808056,chr10:13807715-13808056,1,342,8.89859537642986
chr10,13924181,13924825,chr10:13924181-13924825,1,645,9.677006323767602
chr10,14026617,14027027,chr10:14026617-14027027,1,411,9.034230291544727
chr10,14053069,14053428,chr10:14053069-14053428,1,360,8.751106676537255
chr10,14417107,14417451,chr10:14417107-14417451,1,345,8.859813997434587
chr10,14660821,14661040,chr10:14660821-14661040,1,220,8.242641394956731
chr10,14689846,14690850,chr10:14689846-14690850,1,1005,10.360823302173438
chr10,17034715,17035049,chr10:17034715-17035049,1,335,8.92438733335819
chr10,17074095,17074546,chr10:17074095-17074546,1,452,9.23655263787679
chr10,17280857,17281170,chr10:17280857-17281170,1,314,8.642058415561934
chr10,17467799,17468377,chr10:17467799-17468377,1,579,9.482892263526429
chr10,17569630,17569764,chr10:17569630-17569764,1,135,7.294346164190684
chr10,18430951,18431281,chr10:18430951-18431281,2,331,8.776536977329606
chr10,20249117,20249390,chr10:20249117-20249390,1,274,8.4466669769104
chr10,21318909,21319293,chr10:21318909-21319293,1,385,8.857064001705382
chr10,21581688,21582509,chr10:21581688-21582509,1,822,10.136975942167586
chr10,21716825,21717072,chr10:21716825-21717072,1,248,8.353774101688977
chr10,22201596,22201935,chr10:22201596-22201935,1,340,8.67361246508825
chr10,22569551,22569712,chr10:22569551-22569712,1,162,7.834563561011918
chr10,22623174,22623719,chr10:22623174-22623719,1,546,9.474932842787814
chr10,22625615,22626028,chr10:22625615-22626028,1,414,9.016414560052313
chr10,22886209,22886449,chr10:22886209-22886449,1,241,8.430039270676538
chr10,23845968,23846451,chr10:23845968-23846451,1,484,9.365401737166902
chr10,24523625,24523951,chr10:24523625-24523951,1,327,8.912247034411312
chr10,24993053,24993414,chr10:24993053-24993414,1,362,8.810213863078806
chr10,25348919,25349256,chr10:25348919-25349256,1,338,8.742361459550729
chr10,26042706,26043028,chr10:26042706-26043028,1,323,8.715480748148476
chr10,26737474,26738103,chr10:26737474-26738103,1,630,9.653116313676534
chr10,26770961,26771542,chr10:26770961-26771542,1,582,9.649313456224588
chr10,26789137,26789225,chr10:26789137-26789225,1,89,7.227365584966162
chr10,26971794,26972079,chr10:26971794-26972079,1,286,8.772521710784671
chr10,28230250,28230547,chr10:28230250-28230547,1,298,8.485122120089063
chr10,29717478,29717845,chr10:29717478-29717845,1,368,8.884363000778515
chr10,29919320,29919950,chr10:29919320-29919950,1,631,9.648290358470717
chr10,29970673,29971027,chr10:29970673-29971027,1,355,8.787573583185148
chr10,30224610,30224950,chr10:30224610-30224950,1,341,8.754358345317605
chr10,30346409,30346565,chr10:30346409-30346565,1,157,7.538570270909787
chr10,30471622,30471929,chr10:30471622-30471929,1,308,8.668869942517638
chr10,30736122,30736481,chr10:30736122-30736481,1,360,9.064604717632992
chr10,30778206,30778683,chr10:30778206-30778683,1,478,9.203790465107001
chr10,30791299,30791558,chr10:30791299-30791558,1,260,8.443461281209197
chr10,30876225,30877110,chr10:30876225-30877110,1,886,10.02190113503065
chr10,31107978,31108144,chr10:31107978-31108144,1,167,7.730713734468879
chr10,31289701,31290078,chr10:31289701-31290078,1,378,9.055451436811506
chr10,31364412,31364707,chr10:31364412-31364707,1,296,8.615908666009542
chr10,31986198,31986456,chr10:31986198-31986456,1,259,8.3843479028323
chr10,31993148,31993429,chr10:31993148-31993429,2,282,8.386864708278052
chr10,32038223,32038549,chr10:32038223-32038549,1,327,8.672844643045245
chr10,32048872,32049424,chr10:32048872-32049424,1,553,9.482275454741213
chr10,33269452,33269916,chr10:33269452-33269916,1,465,9.260162775398243
chr10,33398773,33399139,chr10:33398773-33399139,2,367,8.80183548650918
chr10,33415871,33415993,chr10:33415871-33415993,1,123,7.226096933844756
chr10,33425212,33425871,chr10:33425212-33425871,2,660,9.644542770820086
chr10,33425894,33425989,chr10:33425894-33425989,1,96,7.24317400885256
chr10,33547800,33548221,chr10:33547800-33548221,1,422,9.001028565083935
chr10,33670298,33670810,chr10:33670298-33670810,1,513,9.40117825467453
chr10,35059349,35059608,chr10:35059349-35059608,1,260,8.361867862674965
chr10,35381746,35382053,chr10:35381746-35382053,1,308,8.56908081118499
chr10,35421114,35421320,chr10:35421114-35421320,1,207,7.962519252420219
chr10,35438214,35438795,chr10:35438214-35438795,1,582,9.56150640213909
chr10,35739762,35740277,chr10:35739762-35740277,1,516,9.387250800613167
chr10,38202647,38203041,chr10:38202647-38203041,1,395,8.911486729783578
chr10,43616495,43616668,chr10:43616495-43616668,1,174,7.692350542636054
chr10,43635714,43636276,chr10:43635714-43636276,1,563,9.766372132170117
chr10,43818292,43818511,chr10:43818292-43818511,1,220,8.165567366589777
chr10,44185624,44185942,chr10:44185624-44185942,1,319,8.76274669013707
chr10,44577303,44577623,chr10:44577303-44577623,1,321,8.658347562120118
chr10,45375087,45375420,chr10:45375087-45375420,1,334,8.671230189508961
chr10,45439361,45439737,chr10:45439361-45439737,1,377,9.256058714433255
chr10,45849565,45849969,chr10:45849565-45849969,1,405,9.011113801790703
chr10,45871674,45871974,chr10:45871674-45871974,1,301,8.414738256531846
chr10,47092943,47093271,chr10:47092943-47093271,1,329,8.680427267028913
chr10,47093518,47093811,chr10:47093518-47093811,2,294,8.571649468562182
chr10,48483912,48484204,chr10:48483912-48484204,1,293,8.536338905283964
chr10,49454382,49454608,chr10:49454382-49454608,1,227,8.1581091261364
chr10,50382507,50382686,chr10:50382507-50382686,1,180,7.838486203841505
chr10,50391668,50392044,chr10:50391668-50392044,2,377,8.908002409427347
chr10,50493272,50493615,chr10:50493272-50493615,1,344,8.824271014990448
chr10,50517945,50518932,chr10:50517945-50518932,2,988,10.244720460846573
chr10,50519665,50520208,chr10:50519665-50520208,1,544,9.407726248016644
chr10,52083762,52084193,chr10:52083762-52084193,1,432,9.149145498194896
chr10,52216561,52216792,chr10:52216561-52216792,1,232,8.320156254000679
chr10,53798976,53799363,chr10:53798976-53799363,1,388,8.83392055535417
chr10,54246557,54246950,chr10:54246557-54246950,1,394,9.107686280289816
chr10,54314755,54315032,chr10:54314755-54315032,1,278,8.584342162624644
chr10,54438333,54438755,chr10:54438333-54438755,1,423,9.095850391460319
chr10,62330469,62330833,chr10:62330469-62330833,1,365,8.929538690163078
chr10,63571912,63572045,chr10:63571912-63572045,1,134,7.713774690518728
chr10,63591158,63591311,chr10:63591158-63591311,1,154,7.7271514213658055
chr10,63752119,63752912,chr10:63752119-63752912,1,794,10.00952909342669
chr10,63814731,63815034,chr10:63814731-63815034,1,304,8.568557030689014
chr10,64263072,64263265,chr10:64263072-64263265,1,194,8.115220597168149
chr10,64301554,64301902,chr10:64301554-64301902,1,349,8.878566622586419
chr10,64377429,64378105,chr10:64377429-64378105,1,677,9.752887421406594
chr10,64391865,64392698,chr10:64391865-64392698,1,834,10.021705070015033
chr10,64441011,64441399,chr10:64441011-64441399,1,389,8.952070044188442
chr10,64447234,64447373,chr10:64447234-64447373,1,140,7.427040549502363
chr10,64468413,64468758,chr10:64468413-64468758,1,346,8.785971735903663
chr10,64505322,64505691,chr10:64505322-64505691,1,370,9.072719551501297
chr10,65078745,65079133,chr10:65078745-65079133,1,389,8.922537848095391
chr10,67968655,67969045,chr10:67968655-67969045,1,391,9.155779617399071
chr10,68120752,68121155,chr10:68120752-68121155,1,404,8.827042783822243
chr10,68137896,68138170,chr10:68137896-68138170,1,275,8.663361071180118
chr10,68802540,68803252,chr10:68802540-68803252,1,713,9.939222862918053
chr10,69621525,69621936,chr10:69621525-69621936,1,412,8.992730766819195
chr10,69913307,69913725,chr10:69913307-69913725,1,419,9.091677183438414
chr10,69947860,69948185,chr10:69947860-69948185,1,326,8.646448798843409
chr10,70782889,70783013,chr10:70782889-70783013,2,125,7.3575721593382815
chr10,70821151,70821852,chr10:70821151-70821852,1,702,9.858056514558706
chr10,70832840,70833011,chr10:70832840-70833011,2,172,7.709511698090764
chr10,70849672,70851282,chr10:70849672-70851282,1,1611,11.03793832359314
chr10,71172232,71172485,chr10:71172232-71172485,1,254,8.265409901559947
chr10,71228522,71228843,chr10:71228522-71228843,1,322,8.539573408095666
chr10,71283312,71283690,chr10:71283312-71283690,1,379,8.839166819014354
chr10,72027304,72027694,chr10:72027304-72027694,1,391,8.902855178989025
chr10,72046463,72046726,chr10:72046463-72046726,1,264,8.365051902255354
chr10,72239929,72240682,chr10:72239929-72240682,1,754,9.813310056711517
chr10,72254726,72255114,chr10:72254726-72255114,1,389,8.9033584046812
chr10,72593001,72593337,chr10:72593001-72593337,1,337,8.814134707475064
chr10,73529064,73529499,chr10:73529064-73529499,1,436,9.134164666013652
chr10,74056833,74058104,chr10:74056833-74058104,1,1272,10.668536619458543
chr10,74070583,74070739,chr10:74070583-74070739,1,157,7.616077899494045
chr10,75625574,75625826,chr10:75625574-75625826,1,253,8.261398454744793
chr10,78698062,78698447,chr10:78698062-78698447,1,386,8.916958701837846
chr10,79152642,79152983,chr10:79152642-79152983,1,342,8.738935844354259
chr10,79313411,79313746,chr10:79313411-79313746,1,336,8.634908928209715
chr10,79314756,79315094,chr10:79314756-79315094,1,339,8.663200904362123
chr10,80015725,80016226,chr10:80015725-80016226,1,502,9.314800850344001
chr10,80091311,80091643,chr10:80091311-80091643,1,333,8.578577237415173
chr10,80122259,80122477,chr10:80122259-80122477,1,219,8.108305811086655
chr10,80732492,80734123,chr10:80732492-80734123,1,1632,10.969677243462892
chr10,80998898,81000011,chr10:80998898-81000011,2,1114,10.412060596637696
chr10,81034555,81034743,chr10:81034555-81034743,1,189,7.861878874314944
chr10,81048115,81048599,chr10:81048115-81048599,1,485,9.206402185758797
chr10,81077317,81078576,chr10:81077317-81078576,1,1260,10.492075210383467
chr10,81078771,81079085,chr10:81078771-81079085,1,315,8.575972903110925
chr10,81088418,81088982,chr10:81088418-81088982,1,565,9.44262118438915
chr10,81960969,81961796,chr10:81960969-81961796,1,828,9.99797593769212
chr10,82215085,82215437,chr10:82215085-82215437,1,353,8.789595277737194
chr10,82260440,82261008,chr10:82260440-82261008,1,569,9.426549588593
chr10,82416293,82416679,chr10:82416293-82416679,1,387,8.613418670456156
chr10,84158355,84158705,chr10:84158355-84158705,1,351,8.810421640244979
chr10,87525875,87526243,chr10:87525875-87526243,1,369,8.838241046799684
chr10,87592728,87593050,chr10:87592728-87593050,1,323,8.601144877642454
chr10,88171108,88171487,chr10:88171108-88171487,1,380,8.962294490946578
chr10,88470805,88471213,chr10:88470805-88471213,1,409,9.092126696646837
chr10,88471302,88471860,chr10:88471302-88471860,1,559,9.54518001048245
chr10,89508472,89508835,chr10:89508472-89508835,1,364,8.818241895631681
chr10,90882331,90882725,chr10:90882331-90882725,1,395,8.964934550107923
chr10,92762401,92762672,chr10:92762401-92762672,1,272,8.562850967580392
chr10,94593194,94593285,chr10:94593194-94593285,1,92,6.882336729935532
chr10,95195782,95196689,chr10:95195782-95196689,1,908,10.17285071911899
chr10,95205346,95205630,chr10:95205346-95205630,1,285,8.449225963874655
chr10,95225325,95225770,chr10:95225325-95225770,1,446,9.120603609838502
chr10,97054774,97055369,chr10:97054774-97055369,1,596,9.57125833344574
chr10,97239836,97240237,chr10:97239836-97240237,1,402,8.988744930004763
chr10,97543464,97543877,chr10:97543464-97543877,1,414,9.035124396034467
chr10,98476098,98476599,chr10:98476098-98476599,1,502,9.38580938980934
chr10,100120877,100121283,chr10:100120877-100121283,1,407,9.025227796937134
chr10,101537826,101537964,chr10:101537826-101537964,1,139,7.476230977485091
chr10,102490299,102490653,chr10:102490299-102490653,1,355,8.821864465852297
chr10,103662146,103662497,chr10:103662146-103662497,1,352,8.891843840269694
chr10,103807032,103807259,chr10:103807032-103807259,1,228,8.187102496032294
chr10,106081521,106081936,chr10:106081521-106081936,1,416,9.030360132745914
chr10,110671685,110671807,chr10:110671685-110671807,1,123,7.343860294794273
chr10,111741959,111742119,chr10:111741959-111742119,1,161,7.800732046442804
chr10,112100705,112100849,chr10:112100705-112100849,1,145,7.672413754177586
