chromosome,start,end,promoter,count,length,s_entropy
chr1,70819417,70821417,chr1:70819417-70821417,1,2001,11.981796797934498
chr1,70819492,70821492,chr1:70819492-70821492,1,2001,11.981978361498397
chr1,70875900,70877900,chr1:70875900-70877900,1,2001,12.02411056897319
chr1,74662871,74664871,chr1:74662871-74664871,1,2001,12.098940200615445
chr1,74662895,74664895,chr1:74662895-74664895,1,2001,12.098908151809313
chr1,75138422,75140422,chr1:75138422-75140422,1,2001,12.075447075685071
chr1,75593118,75595118,chr1:75593118-75595118,1,2001,12.104755918671957
chr1,76075799,76077799,chr1:76075799-76077799,1,2001,12.18257194128908
chr1,76189031,76191031,chr1:76189031-76191031,1,2001,11.978927922771945
chr1,76261555,76263555,chr1:76261555-76263555,1,2001,12.107514698562174
chr1,77684132,77686132,chr1:77684132-77686132,3,2001,12.091920225148211
chr1,78147343,78149343,chr1:78147343-78149343,1,2001,11.856142885964477
chr1,78224564,78226564,chr1:78224564-78226564,2,2001,12.017933973088507
chr1,78244308,78246308,chr1:78244308-78246308,2,2001,12.058149599500915
chr1,78509645,78511645,chr1:78509645-78511645,1,2001,12.055587379838588
chr1,78955727,78957727,chr1:78955727-78957727,1,2001,12.014521965730651
chr1,79085066,79087066,chr1:79085066-79087066,2,2001,12.144234415970868
chr1,79114476,79116476,chr1:79114476-79116476,2,2001,12.24882573526812
chr1,82265081,82267081,chr1:82265081-82267081,1,2001,11.958195826319267
chr1,84463870,84465870,chr1:84463870-84465870,3,2001,11.97765897479057
chr1,84608930,84610930,chr1:84608930-84610930,4,2001,12.243418538420793
chr1,84943919,84945919,chr1:84943919-84945919,3,2001,12.014827599760212
chr1,84970983,84972983,chr1:84970983-84972983,1,2001,11.932828724477623
chr1,84971262,84973262,chr1:84971262-84973262,1,2001,11.939592974372482
chr1,85155240,85157240,chr1:85155240-85157240,1,2001,11.900849784110926
chr1,85357896,85359896,chr1:85357896-85359896,1,2001,11.901826714634087
chr1,85526980,85528980,chr1:85526980-85528980,2,2001,12.101433991537105
chr1,86043046,86045046,chr1:86043046-86045046,1,2001,12.114960801682951
chr1,86045443,86047443,chr1:86045443-86047443,1,2001,11.745091257892666
chr1,86173116,86175116,chr1:86173116-86175116,2,2001,11.954019800707249
chr1,86621154,86623154,chr1:86621154-86623154,1,2001,11.977837466167074
chr1,86888565,86890565,chr1:86888565-86890565,2,2001,12.248669949793246
chr1,87677351,87679351,chr1:87677351-87679351,2,2001,12.203121904218266
chr1,87793150,87795150,chr1:87793150-87795150,2,2001,11.907339526731176
chr1,89356301,89358301,chr1:89356301-89358301,1,2001,11.972721552126128
chr1,89457643,89459643,chr1:89457643-89459643,1,2001,11.962717409680955
chr1,89487549,89489549,chr1:89487549-89489549,1,2001,12.23821172335102
chr1,89640723,89642723,chr1:89640723-89642723,1,2001,12.253194106532451
chr1,89663633,89665633,chr1:89663633-89665633,1,2001,12.179364429394875
chr1,90097643,90099643,chr1:90097643-90099643,1,2001,11.90595982906865
chr1,90285572,90287572,chr1:90285572-90287572,1,2001,11.89889699064227
chr1,90459653,90461653,chr1:90459653-90461653,1,2001,11.949923165232299
chr1,91181794,91183794,chr1:91181794-91183794,3,2001,11.748703479228547
chr1,91869426,91871426,chr1:91869426-91871426,1,2001,12.044336387507283
chr1,92413927,92415927,chr1:92413927-92415927,1,2001,12.026112798814314
chr1,92494532,92496532,chr1:92494532-92496532,1,2001,11.955640631486492
chr1,92633414,92635414,chr1:92633414-92635414,3,2001,12.233490589219127
chr1,92682572,92684572,chr1:92682572-92684572,3,2001,12.044044087639419
chr1,92951433,92953433,chr1:92951433-92953433,1,2001,11.982716417177484
chr1,93645246,93647246,chr1:93645246-93647246,1,2001,11.92002019147097
chr1,93645272,93647272,chr1:93645272-93647272,1,2001,11.923955860276788
chr1,93912687,93914687,chr1:93912687-93914687,1,2001,11.937535763328862
chr1,94311706,94313706,chr1:94311706-94313706,2,2001,11.777146998477804
chr1,94374154,94376154,chr1:94374154-94376154,1,2001,11.862985603590216
chr1,94585705,94587705,chr1:94585705-94587705,1,2001,12.153809900886799
chr1,94702307,94704307,chr1:94702307-94704307,1,2001,11.889572404364575
chr1,94712316,94714316,chr1:94712316-94714316,2,2001,11.943999803066635
chr1,95006413,95008413,chr1:95006413-95008413,2,2001,11.932054032308626
chr1,95537507,95539507,chr1:95537507-95539507,2,2001,11.955002112150213
chr1,95557072,95559072,chr1:95557072-95559072,2,2001,11.902623847972961
chr1,95698710,95700710,chr1:95698710-95700710,1,2001,11.96109000988448
chr1,98385615,98387615,chr1:98385615-98387615,1,2001,12.034384663399303
chr1,99728847,99730847,chr1:99728847-99730847,1,2001,12.074938376448587
chr1,100714409,100716409,chr1:100714409-100716409,1,2001,12.118542202030959
chr1,100730713,100732713,chr1:100730713-100732713,2,2001,12.073618819207724
chr1,101002727,101004727,chr1:101002727-101004727,2,2001,12.059808109621892
chr1,101360631,101362631,chr1:101360631-101362631,1,2001,11.986910526632201
chr1,101360633,101362633,chr1:101360633-101362633,1,2001,11.98697250634789
chr1,101701304,101703304,chr1:101701304-101703304,1,2001,11.967384601272727
chr1,102311636,102313636,chr1:102311636-102313636,1,2001,12.229637860303287
chr1,103573052,103575052,chr1:103573052-103575052,2,2001,12.088838808199501
chr1,104067577,104069577,chr1:104067577-104069577,3,2001,11.510214359627915
chr1,104096265,104098265,chr1:104096265-104098265,1,2001,12.247510560738196
chr1,107681539,107683539,chr1:107681539-107683539,1,2001,12.052162840237512
chr1,107689690,107691690,chr1:107689690-107691690,3,2001,12.176961751349362
chr1,108230126,108232126,chr1:108230126-108232126,1,2001,12.224931601757943
chr1,109101970,109103970,chr1:109101970-109103970,1,2001,11.933989375494821
chr1,109202744,109204744,chr1:109202744-109204744,1,2001,11.876568837376704
chr1,109203148,109205148,chr1:109203148-109205148,1,2001,11.87284820186728
chr1,109398726,109400726,chr1:109398726-109400726,1,2001,12.247273702153011
chr1,109505121,109507121,chr1:109505121-109507121,1,2001,11.974956987397976
chr1,109583850,109585850,chr1:109583850-109585850,1,2001,11.879218556046036
chr1,109632362,109634362,chr1:109632362-109634362,1,2001,11.878732454561684
chr1,109632402,109634402,chr1:109632402-109634402,1,2001,11.873712708522644
chr1,109655479,109657479,chr1:109655479-109657479,2,2001,11.830868004517766
chr1,109655584,109657584,chr1:109655584-109657584,2,2001,11.836327477645792
chr1,109968070,109970070,chr1:109968070-109970070,1,2001,11.990264186752357
chr1,110035700,110037700,chr1:110035700-110037700,3,2001,12.074286235256645
chr1,110081493,110083493,chr1:110081493-110083493,1,2001,12.244863190530864
chr1,110090185,110092185,chr1:110090185-110092185,1,2001,11.98442289731534
chr1,110154705,110156705,chr1:110154705-110156705,1,2001,12.246152117565693
chr1,110165609,110167609,chr1:110165609-110167609,1,2001,12.201993809623202
chr1,110197697,110199697,chr1:110197697-110199697,1,2001,11.943031188238141
chr1,110229417,110231417,chr1:110229417-110231417,1,2001,12.077651832545683
chr1,110253863,110255863,chr1:110253863-110255863,2,2001,12.095748710594638
chr1,110305644,110307644,chr1:110305644-110307644,2,2001,12.212376472168957
chr1,110452232,110454232,chr1:110452232-110454232,1,2001,11.962061984928358
chr1,110573198,110575198,chr1:110573198-110575198,3,2001,12.211643220060125
chr1,110612322,110614322,chr1:110612322-110614322,3,2001,11.976926773609057
chr1,110692135,110694135,chr1:110692135-110694135,2,2001,11.917434219618007
chr1,110932704,110934704,chr1:110932704-110934704,1,2001,12.201949635075445
chr1,110992787,110994787,chr1:110992787-110994787,3,2001,12.220823465233165
chr1,111414721,111416721,chr1:111414721-111416721,1,2001,12.237167089139074
chr1,111505566,111507566,chr1:111505566-111507566,3,2001,11.97024819094201
chr1,111681004,111683004,chr1:111681004-111683004,1,2001,11.970859256225411
chr1,111742325,111744325,chr1:111742325-111744325,2,2001,12.229682692062175
chr1,111769280,111771280,chr1:111769280-111771280,1,2001,12.237593921207234
chr1,111832473,111834473,chr1:111832473-111834473,2,2001,12.21015699483502
chr1,112105625,112107625,chr1:112105625-112107625,5,2001,12.191956292945699
chr1,112161404,112163404,chr1:112161404-112163404,2,2001,11.965912050338517
chr1,112281046,112283046,chr1:112281046-112283046,1,2001,11.909012514108687
chr1,112530777,112532777,chr1:112530777-112532777,1,2001,11.848836514316798
chr1,113256950,113258950,chr1:113256950-113258950,1,2001,11.923804060194922
chr1,113262188,113264188,chr1:113262188-113264188,1,2001,12.284088099563977
chr1,113614791,113616791,chr1:113614791-113616791,2,2001,12.038267432438651
chr1,114354098,114356098,chr1:114354098-114356098,1,2001,11.937580548254605
chr1,114429169,114431169,chr1:114429169-114431169,2,2001,12.195223256494675
chr1,115211732,115213732,chr1:115211732-115213732,1,2001,11.95814512399636
chr1,115237239,115239239,chr1:115237239-115239239,1,2001,12.153954653028611
chr1,115396423,115398423,chr1:115396423-115398423,1,2001,12.045445346398346
chr1,115631121,115633121,chr1:115631121-115633121,1,2001,12.035427616766997
chr1,116183573,116185573,chr1:116183573-116185573,2,2001,11.872676754814513
chr1,116382333,116384333,chr1:116382333-116384333,1,2001,12.12643620090052
chr1,116382747,116384747,chr1:116382747-116384747,1,2001,12.183522295352512
chr1,116653375,116655375,chr1:116653375-116655375,1,2001,12.10550575279018
chr1,116914794,116916794,chr1:116914794-116916794,1,2001,11.894668736390582
chr1,117208578,117210578,chr1:117208578-117210578,1,2001,11.940936051421478
chr1,117543371,117545371,chr1:117543371-117545371,1,2001,12.263693592530954
chr1,117745458,117747458,chr1:117745458-117747458,2,2001,12.23515536993661
chr1,117909054,117911054,chr1:117909054-117911054,1,2001,11.854462910349849
chr1,119531179,119533179,chr1:119531179-119533179,1,2001,12.031462725191114
chr1,119682295,119684295,chr1:119682295-119684295,2,2001,12.033825502237596
chr1,119956742,119958742,chr1:119956742-119958742,1,2001,12.23494162435933
chr1,120048825,120050825,chr1:120048825-120050825,1,2001,12.239956261416319
chr1,120310555,120312555,chr1:120310555-120312555,1,2001,12.25843378447895
chr1,120386503,120388503,chr1:120386503-120388503,1,2001,12.229806013736571
chr1,120438147,120440147,chr1:120438147-120440147,1,2001,12.086334037867159
chr1,120611317,120613317,chr1:120611317-120613317,1,2001,11.931756630839544
chr1,120838004,120840004,chr1:120838004-120840004,1,2001,12.005853311516383
chr1,120934944,120936944,chr1:120934944-120936944,1,2001,12.08927887522602
chr1,121106151,121108151,chr1:121106151-121108151,1,2001,12.190640751127916
chr1,143766881,143768881,chr1:143766881-143768881,3,2001,12.101986608489561
chr1,144592687,144594687,chr1:144592687-144594687,5,2001,11.93059873003285
chr1,145075186,145077186,chr1:145075186-145077186,1,2001,12.007548963985458
chr1,145095406,145097406,chr1:145095406-145097406,1,2001,12.053548228397686
chr1,145292370,145294370,chr1:145292370-145294370,1,2001,12.19570026505938
chr1,145469408,145471408,chr1:145469408-145471408,2,2001,12.115932327550842
chr1,145469507,145471507,chr1:145469507-145471507,2,2001,12.116486909115642
chr1,145476066,145478066,chr1:145476066-145478066,3,2001,12.108893105843546
chr1,145523890,145525890,chr1:145523890-145525890,5,2001,11.903489606439654
chr1,145574987,145576987,chr1:145574987-145576987,1,2001,11.967903363215584
chr1,145588435,145590435,chr1:145588435-145590435,1,2001,12.04441018063349
chr1,145609668,145611668,chr1:145609668-145611668,3,2001,11.952968040117302
chr1,145609989,145611989,chr1:145609989-145611989,3,2001,11.970568004224456
chr1,145610044,145612044,chr1:145610044-145612044,2,2001,11.960507489479959
chr1,145714639,145716639,chr1:145714639-145716639,2,2001,12.187634196023893
chr1,145726665,145728665,chr1:145726665-145728665,1,2001,12.234352570938828
chr1,145826103,145828103,chr1:145826103-145828103,1,2001,12.014168634246143
chr1,146713290,146715290,chr1:146713290-146715290,1,2001,11.950750273077023
chr1,147012270,147014270,chr1:147012270-147014270,1,2001,11.99659662428225
chr1,147231714,147233714,chr1:147231714-147233714,1,2001,12.223147224753289
chr1,147373945,147375945,chr1:147373945-147375945,2,2001,12.240312996034609
chr1,148557187,148559187,chr1:148557187-148559187,2,2001,12.188458342547257
chr1,149782928,149784928,chr1:149782928-149784928,2,2001,11.94626804735211
chr1,149858466,149860466,chr1:149858466-149860466,1,2001,11.936747048940779
chr1,149877543,149879543,chr1:149877543-149879543,1,2001,12.205913120221712
chr1,149899144,149901144,chr1:149899144-149901144,1,2001,12.09960957570061
chr1,149907266,149909266,chr1:149907266-149909266,2,2001,12.182766675934577
chr1,149907791,149909791,chr1:149907791-149909791,1,2001,12.171841185556854
chr1,150038349,150040349,chr1:150038349-150040349,1,2001,12.078613191907879
chr1,150207504,150209504,chr1:150207504-150209504,2,2001,11.972730777423566
chr1,150243686,150245686,chr1:150243686-150245686,2,2001,12.222359454150352
chr1,150244182,150246182,chr1:150244182-150246182,2,2001,12.235819289508061
chr1,150292916,150294916,chr1:150292916-150294916,1,2001,11.953678106907908
chr1,150601098,150603098,chr1:150601098-150603098,4,2001,11.989686796742612
chr1,150668672,150670672,chr1:150668672-150670672,2,2001,12.172742398809545
chr1,150692364,150694364,chr1:150692364-150694364,3,2001,11.951453519848302
chr1,150953498,150955498,chr1:150953498-150955498,1,2001,12.211717339913678
chr1,151019215,151021215,chr1:151019215-151021215,1,2001,12.01152037489394
chr1,151031125,151033125,chr1:151031125-151033125,1,2001,12.061181267505344
chr1,151031150,151033150,chr1:151031150-151033150,1,2001,12.061192953766776
chr1,151042053,151044053,chr1:151042053-151044053,1,2001,11.877136587596162
chr1,151042079,151044079,chr1:151042079-151044079,1,2001,11.880858131919547
chr1,151161689,151163689,chr1:151161689-151163689,1,2001,12.065953484259598
chr1,151226175,151228175,chr1:151226175-151228175,1,2001,11.995678187436775
chr1,151226196,151228196,chr1:151226196-151228196,1,2001,11.995845812826857
chr1,151344210,151346210,chr1:151344210-151346210,1,2001,12.083557789749205
chr1,151371040,151373040,chr1:151371040-151373040,1,2001,11.979399649811082
chr1,151430941,151432941,chr1:151430941-151432941,1,2001,11.874843321863041
chr1,151482861,151484861,chr1:151482861-151484861,1,2001,11.927685462152075
chr1,151511780,151513780,chr1:151511780-151513780,4,2001,12.017411258950679
chr1,151583661,151585661,chr1:151583661-151585661,2,2001,11.935773668753797
chr1,151693012,151695012,chr1:151693012-151695012,1,2001,12.077006488273192
chr1,151738130,151740130,chr1:151738130-151740130,3,2001,12.152266839886686
chr1,151776918,151778918,chr1:151776918-151778918,1,2001,12.211935880591493
chr1,151881361,151883361,chr1:151881361-151883361,1,2001,12.029440232803296
chr1,152008511,152010511,chr1:152008511-152010511,1,2001,11.960088412476845
chr1,152130704,152132704,chr1:152130704-152132704,1,2001,12.275890661942721
chr1,152195672,152197672,chr1:152195672-152197672,2,2001,12.273900335710524
chr1,152331482,152333482,chr1:152331482-152333482,3,2001,12.256341619051282
chr1,152482319,152484319,chr1:152482319-152484319,1,2001,12.249100801800536
chr1,152485977,152487977,chr1:152485977-152487977,2,2001,12.107724770664575
chr1,152634886,152636886,chr1:152634886-152636886,6,2001,12.22973159812333
chr1,152657598,152659598,chr1:152657598-152659598,5,2001,12.21927709426818
chr1,152669839,152671839,chr1:152669839-152671839,1,2001,12.234621638880142
chr1,152680522,152682522,chr1:152680522-152682522,1,2001,12.16948885746937
chr1,152729505,152731505,chr1:152729505-152731505,2,2001,12.152403228614617
chr1,152747847,152749847,chr1:152747847-152749847,1,2001,12.237469957986828
chr1,152757752,152759752,chr1:152757752-152759752,1,2001,12.286454756344906
chr1,152768226,152770226,chr1:152768226-152770226,2,2001,12.2590245010667
chr1,152778107,152780107,chr1:152778107-152780107,1,2001,12.213870244041065
chr1,152783446,152785446,chr1:152783446-152785446,2,2001,12.253389272601899
chr1,152798948,152800948,chr1:152798948-152800948,1,2001,12.234754564721877
chr1,152814329,152816329,chr1:152814329-152816329,1,2001,12.245638365890727
chr1,152880020,152882020,chr1:152880020-152882020,3,2001,12.257824624349372
chr1,152955563,152957563,chr1:152955563-152957563,1,2001,12.284797964616647
chr1,152973222,152975222,chr1:152973222-152975222,3,2001,12.226390879302791
chr1,153002678,153004678,chr1:153002678-153004678,1,2001,12.282020340361393
chr1,153028988,153030988,chr1:153028988-153030988,3,2001,12.252182408977752
chr1,153043084,153045084,chr1:153043084-153045084,1,2001,12.27180483213339
chr1,153066004,153068004,chr1:153066004-153068004,3,2001,12.297925540707988
chr1,153084991,153086991,chr1:153084991-153086991,1,2001,12.216169263528007
chr1,153174905,153176905,chr1:153174905-153176905,2,2001,12.26277592092786
chr1,153231178,153233178,chr1:153231178-153233178,1,2001,12.26886226818821
chr1,153282194,153284194,chr1:153282194-153284194,1,2001,12.235888376737648
chr1,153320317,153322317,chr1:153320317-153322317,1,2001,12.21134932839565
chr1,153347075,153349075,chr1:153347075-153349075,4,2001,12.203915314412455
chr1,153362664,153364664,chr1:153362664-153364664,5,2001,12.20167330987383
chr1,153387999,153389999,chr1:153387999-153389999,3,2001,12.246579551301545
chr1,153517282,153519282,chr1:153517282-153519282,2,2001,12.180054324151003
chr1,153580831,153582831,chr1:153580831-153582831,1,2001,12.175427215392792
chr1,153584644,153586644,chr1:153584644-153586644,1,2001,12.227800812310633
chr1,153587808,153589808,chr1:153587808-153589808,1,2001,12.211049660238851
chr1,153599715,153601715,chr1:153599715-153601715,1,2001,12.20961578159483
chr1,153599872,153601872,chr1:153599872-153601872,1,2001,12.237028463038543
chr1,153605457,153607457,chr1:153605457-153607457,2,2001,11.979849844461063
chr1,153605568,153607568,chr1:153605568-153607568,2,2001,11.981443833972273
chr1,153642504,153644504,chr1:153642504-153644504,1,2001,12.027306195304991
chr1,153650163,153652163,chr1:153650163-153652163,1,2001,11.861396652108185
chr1,153894451,153896451,chr1:153894451-153896451,4,2001,11.887233040315897
chr1,153918154,153920154,chr1:153918154-153920154,2,2001,11.976799837811177
chr1,153934844,153936844,chr1:153934844-153936844,2,2001,12.05952745729151
chr1,153949451,153951451,chr1:153949451-153951451,1,2001,12.005926126039357
