chromosome,start,end,count,length
chr1,62659473,62661473,0,2001
chr1,62784083,62786083,4,2001
chr1,62784085,62786085,4,2001
chr1,62900974,62902974,2,2001
chr1,63062157,63064157,1,2001
chr1,63153039,63155039,0,2001
chr1,63248776,63250776,3,2001
chr1,63787729,63789729,0,2001
chr1,63832260,63834260,0,2001
chr1,63987944,63989944,3,2001
chr1,63987971,63989971,3,2001
chr1,64057946,64059946,2,2001
chr1,64087886,64089886,2,2001
chr1,64238689,64240689,2,2001
chr1,64668300,64670300,3,2001
chr1,64935475,64937475,0,2001
chr1,64970596,64972596,0,2001
chr1,65209777,65211777,0,2001
chr1,65431252,65433252,1,2001
chr1,65431619,65433619,1,2001
chr1,65612512,65614512,0,2001
chr1,65612849,65614849,0,2001
chr1,65774217,65776217,1,2001
chr1,65885130,65887130,0,2001
chr1,65885334,65887334,0,2001
chr1,65885398,65887398,0,2001
chr1,66257855,66259855,3,2001
chr1,66796790,66798790,2,2001
chr1,66998251,67000251,0,2001
chr1,66998638,67000638,0,2001
chr1,67217139,67219139,0,2001
chr1,67265942,67267942,1,2001
chr1,67389570,67391570,2,2001
chr1,67389577,67391577,2,2001
chr1,67519080,67521080,0,2001
chr1,67599654,67601654,2,2001
chr1,67631168,67633168,0,2001
chr1,67772046,67774046,1,2001
chr1,67895123,67897123,0,2001
chr1,68149859,68151859,0,2001
chr1,68298155,68300155,4,2001
chr1,68516314,68518314,0,2001
chr1,68697229,68699229,1,2001
chr1,68697284,68699284,1,2001
chr1,68914642,68916642,2,2001
chr1,68961904,68963904,2,2001
chr1,70031867,70033867,2,2001
chr1,70224857,70226857,3,2001
chr1,70670361,70672361,0,2001
chr1,70670364,70672364,0,2001
chr1,70819417,70821417,0,2001
chr1,70819492,70821492,0,2001
chr1,70875900,70877900,0,2001
chr1,71512491,71514491,1,2001
chr1,71545972,71547972,2,2001
chr1,72747277,72749277,4,2001
chr1,74662871,74664871,0,2001
chr1,74662895,74664895,0,2001
chr1,74700070,74702070,1,2001
chr1,75138422,75140422,1,2001
chr1,75197835,75199835,1,2001
chr1,75197839,75199839,1,2001
chr1,75198092,75200092,2,2001
chr1,75593118,75595118,1,2001
chr1,76075799,76077799,5,2001
chr1,76189031,76191031,3,2001
chr1,76250878,76252878,1,2001
chr1,76261555,76263555,3,2001
chr1,76397116,76399116,2,2001
chr1,76539368,76541368,3,2001
chr1,77332092,77334092,3,2001
chr1,77684132,77686132,0,2001
chr1,77746661,77748661,3,2001
chr1,77747286,77749286,1,2001
chr1,78147343,78149343,2,2001
chr1,78148112,78150112,1,2001
chr1,78224564,78226564,1,2001
chr1,78244308,78246308,3,2001
chr1,78353199,78355199,0,2001
chr1,78443889,78445889,1,2001
chr1,78444867,78446867,1,2001
chr1,78509645,78511645,0,2001
chr1,78510588,78512588,2,2001
chr1,78955727,78957727,2,2001
chr1,79085066,79087066,14,2001
chr1,79114476,79116476,1,2001
chr1,79471495,79473495,2,2001
chr1,82164454,82166454,3,2001
chr1,82265081,82267081,1,2001
chr1,84463870,84465870,1,2001
chr1,84608930,84610930,1,2001
chr1,84628866,84630866,1,2001
chr1,84763048,84765048,0,2001
chr1,84863214,84865214,1,2001
chr1,84943919,84945919,2,2001
chr1,84970983,84972983,1,2001
chr1,84971262,84973262,1,2001
chr1,85039163,85041163,2,2001
chr1,85155240,85157240,1,2001
chr1,85357896,85359896,0,2001
chr1,85461805,85463805,2,2001
chr1,85513223,85515223,1,2001
chr1,85526980,85528980,3,2001
chr1,85665728,85667728,0,2001
chr1,85724355,85726355,0,2001
chr1,85741587,85743587,1,2001
chr1,86043046,86045046,3,2001
chr1,86045443,86047443,1,2001
chr1,86173116,86175116,2,2001
chr1,86621154,86623154,1,2001
chr1,86861025,86863025,0,2001
chr1,86888565,86890565,2,2001
chr1,86933525,86935525,2,2001
chr1,87011758,87013758,2,2001
chr1,87169252,87171252,1,2001
chr1,87379048,87381048,0,2001
chr1,87379334,87381334,0,2001
chr1,87677351,87679351,2,2001
chr1,87793150,87795150,3,2001
chr1,89148826,89150826,1,2001
chr1,89356301,89358301,2,2001
chr1,89457643,89459643,2,2001
chr1,89487549,89489549,0,2001
chr1,89530043,89532043,1,2001
chr1,89590842,89592842,1,2001
chr1,89640723,89642723,4,2001
chr1,89663633,89665633,3,2001
chr1,89737544,89739544,1,2001
chr1,89828435,89830435,0,2001
chr1,89989396,89991396,1,2001
chr1,90023271,90025271,1,2001
chr1,90097643,90099643,0,2001
chr1,90285572,90287572,0,2001
chr1,90286479,90288479,1,2001
chr1,90459653,90461653,3,2001
chr1,91181794,91183794,1,2001
chr1,91486065,91488065,0,2001
chr1,91486812,91488812,0,2001
chr1,91869426,91871426,2,2001
chr1,91965403,91967403,4,2001
chr1,92350836,92352836,4,2001
chr1,92413927,92415927,3,2001
chr1,92494532,92496532,0,2001
chr1,92540029,92542029,2,2001
chr1,92544861,92546861,1,2001
chr1,92633414,92635414,2,2001
chr1,92682572,92684572,3,2001
chr1,92763521,92765521,0,2001
chr1,92763566,92765566,0,2001
chr1,92948511,92950511,0,2001
chr1,92951433,92953433,0,2001
chr1,93256961,93258961,0,2001
chr1,93296542,93298542,0,2001
chr1,93426079,93428079,1,2001
chr1,93543791,93545791,1,2001
chr1,93645246,93647246,1,2001
chr1,93645272,93647272,1,2001
chr1,93810477,93812477,1,2001
chr1,93912687,93914687,1,2001
chr1,94311706,94313706,1,2001
chr1,94343762,94345762,1,2001
chr1,94374154,94376154,1,2001
chr1,94585705,94587705,1,2001
chr1,94702307,94704307,1,2001
chr1,94712316,94714316,1,2001
chr1,94882932,94884932,0,2001
chr1,95006413,95008413,0,2001
chr1,95284897,95286897,2,2001
chr1,95285099,95287099,2,2001
chr1,95391779,95393779,1,2001
chr1,95537507,95539507,2,2001
chr1,95557072,95559072,0,2001
chr1,95581893,95583893,0,2001
chr1,95582478,95584478,0,2001
chr1,95698710,95700710,3,2001
chr1,97186160,97188160,2,2001
chr1,98385615,98387615,0,2001
chr1,99469449,99471449,1,2001
chr1,99728847,99730847,0,2001
chr1,100110430,100112430,1,2001
chr1,100230349,100232349,1,2001
chr1,100315044,100317044,1,2001
chr1,100434344,100436344,0,2001
chr1,100502788,100504788,2,2001
chr1,100597651,100599651,1,2001
chr1,100597705,100599705,1,2001
chr1,100642829,100644829,0,2001
chr1,100714409,100716409,2,2001
chr1,100730713,100732713,0,2001
chr1,100817022,100819022,0,2001
chr1,101002727,101004727,1,2001
chr1,101184195,101186195,1,2001
chr1,101359735,101361735,1,2001
chr1,101360631,101362631,1,2001
chr1,101360633,101362633,1,2001
chr1,101490362,101492362,2,2001
chr1,101701304,101703304,0,2001
chr1,102311636,102313636,5,2001
chr1,103573052,103575052,1,2001
chr1,104067577,104069577,2,2001
chr1,104096265,104098265,2,2001
chr1,104158953,104160953,7,2001
chr1,104197140,104199140,0,2001
chr1,104197271,104199271,0,2001
chr1,104197324,104199324,0,2001
chr1,104237889,104239889,0,2001
chr1,104237942,104239942,0,2001
chr1,104238073,104240073,0,2001
chr1,104291278,104293278,0,2001
chr1,104291409,104293409,0,2001
chr1,104291462,104293462,0,2001
chr1,107598266,107600266,1,2001
chr1,107681539,107683539,1,2001
chr1,107689690,107691690,0,2001
chr1,108230126,108232126,3,2001
chr1,108506545,108508545,0,2001
chr1,108741980,108743980,3,2001
chr1,108785703,108787703,0,2001
chr1,108991903,108993903,0,2001
chr1,109101970,109103970,1,2001
chr1,109202744,109204744,0,2001
chr1,109203148,109205148,0,2001
chr1,109233931,109235931,3,2001
chr1,109254555,109256555,2,2001
chr1,109288256,109290256,0,2001
chr1,109398726,109400726,3,2001
chr1,109418602,109420602,4,2001
chr1,109505121,109507121,3,2001
chr1,109583850,109585850,0,2001
chr1,109617624,109619624,3,2001
chr1,109632362,109634362,3,2001
chr1,109632402,109634402,3,2001
chr1,109655479,109657479,2,2001
chr1,109655584,109657584,1,2001
chr1,109755514,109757514,2,2001
chr1,109791640,109793640,0,2001
chr1,109824790,109826790,1,2001
chr1,109848663,109850663,1,2001
chr1,109934979,109936979,2,2001
chr1,109939567,109941567,1,2001
chr1,109968070,109970070,1,2001
chr1,110008099,110010099,0,2001
chr1,110025526,110027526,0,2001
chr1,110035700,110037700,0,2001
chr1,110051373,110053373,0,2001
chr1,110081493,110083493,0,2001
chr1,110090185,110092185,0,2001
chr1,110154705,110156705,0,2001
chr1,110165609,110167609,1,2001
chr1,110197697,110199697,0,2001
chr1,110209643,110211643,0,2001
chr1,110229417,110231417,0,2001
chr1,110253863,110255863,2,2001
chr1,110282660,110284660,1,2001
chr1,110305644,110307644,3,2001
chr1,110452232,110454232,0,2001
chr1,110526386,110528386,2,2001
chr1,110573198,110575198,1,2001
chr1,110576222,110578222,0,2001
chr1,110612322,110614322,2,2001
chr1,110654061,110656061,1,2001
chr1,110692135,110694135,1,2001
chr1,110752335,110754335,0,2001
chr1,110880944,110882944,0,2001
chr1,110932704,110934704,1,2001
chr1,110949546,110951546,1,2001
chr1,110992787,110994787,3,2001
chr1,111060797,111062797,1,2001
chr1,111147975,111149975,0,2001
chr1,111173096,111175096,1,2001
chr1,111216655,111218655,1,2001
chr1,111414721,111416721,4,2001
chr1,111505566,111507566,0,2001
chr1,111681004,111683004,3,2001
chr1,111681784,111683784,3,2001
chr1,111681838,111683838,3,2001
chr1,111742325,111744325,1,2001
chr1,111746160,111748160,0,2001
chr1,111769280,111771280,4,2001
chr1,111832473,111834473,5,2001
chr1,111888181,111890181,1,2001
chr1,111969399,111971399,0,2001
chr1,111990742,111992742,2,2001
chr1,111990930,111992930,2,2001
chr1,112015490,112017490,2,2001
chr1,112045743,112047743,0,2001
chr1,112105625,112107625,2,2001
chr1,112161404,112163404,1,2001
chr1,112281046,112283046,0,2001
chr1,112297189,112299189,2,2001
chr1,112530777,112532777,0,2001
chr1,112937799,112939799,0,2001
chr1,113008162,113010162,2,2001
chr1,113160761,113162761,0,2001
chr1,113161074,113163074,0,2001
chr1,113215933,113217933,2,2001
chr1,113216094,113218094,3,2001
chr1,113249025,113251025,0,2001
chr1,113256950,113258950,0,2001
chr1,113262188,113264188,0,2001
chr1,113497685,113499685,0,2001
chr1,113497975,113499975,0,2001
chr1,113614791,113616791,2,2001
chr1,113932474,113934474,0,2001
chr1,114300777,114302777,0,2001
chr1,114301162,114303162,0,2001
chr1,114354098,114356098,0,2001
chr1,114413381,114415381,1,2001
chr1,114429169,114431169,1,2001
chr1,114446545,114448545,0,2001
chr1,114446746,114448746,0,2001
chr1,114446914,114448914,0,2001
chr1,114470995,114472995,1,2001
chr1,114521012,114523012,1,2001
chr1,114694062,114696062,2,2001
chr1,115052781,115054781,0,2001
chr1,115123265,115125265,0,2001
chr1,115211732,115213732,2,2001
chr1,115237239,115239239,0,2001
chr1,115258515,115260515,1,2001
chr1,115299671,115301671,3,2001
chr1,115322308,115324308,0,2001
chr1,115396423,115398423,2,2001
chr1,115571444,115573444,2,2001
chr1,115631121,115633121,1,2001
chr1,115879857,115881857,0,2001
chr1,116183573,116185573,0,2001
chr1,116310426,116312426,1,2001
chr1,116382333,116384333,1,2001
chr1,116382747,116384747,2,2001
chr1,116518118,116520118,3,2001
chr1,116653375,116655375,0,2001
chr1,116914794,116916794,0,2001
chr1,116915488,116917488,0,2001
chr1,117112715,117114715,0,2001
chr1,117208578,117210578,2,2001
chr1,117209377,117211377,2,2001
chr1,117296051,117298051,2,2001
chr1,117451544,117453544,0,2001
chr1,117543371,117545371,4,2001
chr1,117601948,117603948,0,2001
chr1,117663411,117665411,0,2001
chr1,117745458,117747458,3,2001
chr1,117752582,117754582,5,2001
chr1,117909054,117911054,0,2001
chr1,118147603,118149603,1,2001
chr1,118471302,118473302,1,2001
chr1,118471371,118473371,1,2001
chr1,118726892,118728892,2,2001
chr1,119529476,119531476,1,2001
chr1,119531179,119533179,2,2001
chr1,119682295,119684295,2,2001
chr1,119910398,119912398,4,2001
chr1,119956742,119958742,0,2001
chr1,120048825,120050825,1,2001
chr1,120189390,120191390,0,2001
chr1,120253418,120255418,2,2001
chr1,120310555,120312555,1,2001
chr1,120353203,120355203,1,2001
chr1,120386503,120388503,2,2001
chr1,120438147,120440147,0,2001
chr1,120611317,120613317,0,2001
chr1,120838004,120840004,1,2001
chr1,120934944,120936944,0,2001
chr1,121106151,121108151,0,2001
chr1,143766881,143768881,2,2001
chr1,143912143,143914143,0,2001
chr1,143912160,143914160,0,2001
chr1,143913384,143915384,0,2001
chr1,144145810,144147810,0,2001
chr1,144145811,144147811,0,2001
chr1,144363246,144365246,0,2001
chr1,144592687,144594687,3,2001
chr1,144613958,144615958,2,2001
chr1,144994033,144996033,2,2001
chr1,145075186,145077186,1,2001
chr1,145095406,145097406,3,2001
chr1,145208112,145210112,1,2001
chr1,145292370,145294370,3,2001
chr1,145412190,145414190,1,2001
chr1,145437437,145439437,0,2001
chr1,145438346,145440346,1,2001
chr1,145469408,145471408,1,2001
chr1,145469507,145471507,1,2001
chr1,145476066,145478066,2,2001
chr1,145506556,145508556,2,2001
chr1,145515164,145517164,0,2001
chr1,145515559,145517559,1,2001
chr1,145523890,145525890,2,2001
chr1,145548208,145550208,2,2001
chr1,145574987,145576987,2,2001
chr1,145588435,145590435,0,2001
chr1,145609668,145611668,0,2001
chr1,145609989,145611989,0,2001
chr1,145610044,145612044,0,2001
chr1,145714639,145716639,2,2001
chr1,145726665,145728665,0,2001
chr1,145826103,145828103,0,2001
chr1,146065256,146067256,0,2001
chr1,146081633,146083633,0,2001
chr1,146372856,146374856,0,2001
chr1,146643168,146645168,1,2001
chr1,146696230,146698230,0,2001
chr1,146713290,146715290,0,2001
chr1,147012270,147014270,0,2001
chr1,147141634,147143634,0,2001
chr1,147141665,147143665,0,2001
chr1,147231714,147233714,1,2001
chr1,147244466,147246466,3,2001
chr1,147373945,147375945,3,2001
chr1,147399486,147401486,0,2001
chr1,147607092,147609092,0,2001
chr1,147623469,147625469,0,2001
chr1,147954419,147956419,0,2001
chr1,148201536,148203536,0,2001
chr1,148345756,148347756,2,2001
chr1,148345791,148347791,2,2001
chr1,148557187,148559187,5,2001
chr1,148559846,148561846,7,2001
chr1,148805014,148807014,0,2001
chr1,149399550,149401550,0,2001
chr1,149552002,149554002,0,2001
chr1,149753249,149755249,1,2001
chr1,149782928,149784928,4,2001
chr1,149784236,149786236,5,2001
chr1,149803220,149805220,0,2001
chr1,149811765,149813765,0,2001
chr1,149813318,149815318,0,2001
chr1,149821627,149823627,0,2001
chr1,149823180,149825180,0,2001
chr1,149831725,149833725,0,2001
chr1,149857232,149859232,2,2001
chr1,149857524,149859524,2,2001
chr1,149858466,149860466,2,2001
chr1,149870134,149872134,0,2001
chr1,149877543,149879543,0,2001
chr1,149899144,149901144,2,2001
chr1,149907266,149909266,2,2001
chr1,149907791,149909791,3,2001
chr1,149981686,149983686,2,2001
chr1,150038349,150040349,1,2001
chr1,150120623,150122623,1,2001
chr1,150121091,150123091,0,2001
chr1,150207504,150209504,0,2001
chr1,150229137,150231137,2,2001
chr1,150240609,150242609,2,2001
chr1,150243686,150245686,2,2001
chr1,150244182,150246182,2,2001
chr1,150253942,150255942,1,2001
chr1,150265261,150267261,0,2001
chr1,150292916,150294916,1,2001
chr1,150335586,150337586,0,2001
chr1,150458839,150460839,1,2001
chr1,150479486,150481486,0,2001
chr1,150520844,150522844,0,2001
chr1,150551214,150553214,1,2001
chr1,150601098,150603098,3,2001
chr1,150668672,150670672,0,2001
chr1,150692364,150694364,2,2001
chr1,150737433,150739433,1,2001
chr1,150779917,150781917,4,2001
chr1,150848244,150850244,0,2001
chr1,150897814,150899814,0,2001
chr1,150946479,150948479,0,2001
chr1,150953498,150955498,1,2001
chr1,150978385,150980385,0,2001
chr1,150979854,150981854,1,2001
chr1,150979866,150981866,1,2001
chr1,151008028,151010028,0,2001
chr1,151019215,151021215,0,2001
chr1,151031125,151033125,2,2001
chr1,151031150,151033150,2,2001
chr1,151042053,151044053,0,2001
chr1,151042079,151044079,0,2001
chr1,151118140,151120140,0,2001
chr1,151128104,151130104,2,2001
chr1,151137370,151139370,0,2001
chr1,151137424,151139424,0,2001
chr1,151137497,151139497,0,2001
chr1,151147547,151149547,0,2001
chr1,151161689,151163689,0,2001
chr1,151170020,151172020,3,2001
chr1,151226175,151228175,1,2001
chr1,151226196,151228196,1,2001
chr1,151253787,151255787,3,2001
chr1,151299191,151301191,0,2001
chr1,151318769,151320769,2,2001
chr1,151344210,151346210,2,2001
chr1,151371040,151373040,2,2001
chr1,151413681,151415681,3,2001
chr1,151430941,151432941,0,2001
chr1,151482861,151484861,1,2001
chr1,151511780,151513780,2,2001
chr1,151583661,151585661,0,2001
chr1,151687792,151689792,0,2001
chr1,151688296,151690296,0,2001
chr1,151693012,151695012,2,2001
chr1,151734444,151736444,0,2001
chr1,151735392,151737392,2,2001
chr1,151738130,151740130,0,2001
chr1,151762010,151764010,0,2001
chr1,151776918,151778918,3,2001
chr1,151797553,151799553,2,2001
chr1,151812033,151814033,2,2001
chr1,151825173,151827173,0,2001
chr1,151881361,151883361,0,2001
chr1,151965714,151967714,1,2001
chr1,152008511,152010511,0,2001
chr1,152060540,152062540,2,2001
chr1,152086930,152088930,3,2001
chr1,152130704,152132704,2,2001
chr1,152195672,152197672,3,2001
chr1,152296679,152298679,2,2001
chr1,152331482,152333482,2,2001
chr1,152385750,152387750,4,2001
chr1,152482319,152484319,3,2001
chr1,152485977,152487977,3,2001
chr1,152538229,152540229,1,2001
chr1,152551980,152553980,3,2001
chr1,152572137,152574137,0,2001
chr1,152585286,152587286,2,2001
chr1,152594579,152596579,2,2001
chr1,152634886,152636886,2,2001
chr1,152646790,152648790,2,2001
chr1,152657598,152659598,4,2001
chr1,152669839,152671839,0,2001
chr1,152680522,152682522,3,2001
chr1,152690997,152692997,3,2001
chr1,152729505,152731505,3,2001
chr1,152747847,152749847,2,2001
chr1,152757752,152759752,3,2001
chr1,152768226,152770226,2,2001
chr1,152778107,152780107,4,2001
chr1,152783446,152785446,2,2001
chr1,152798948,152800948,3,2001
chr1,152814329,152816329,1,2001
chr1,152849797,152851797,4,2001
chr1,152880020,152882020,1,2001
chr1,152942128,152944128,6,2001
chr1,152955563,152957563,1,2001
chr1,152973222,152975222,2,2001
chr1,153002678,153004678,4,2001
chr1,153012594,153014594,3,2001
chr1,153028988,153030988,3,2001
chr1,153043084,153045084,4,2001
chr1,153066004,153068004,2,2001
chr1,153084991,153086991,3,2001
chr1,153122427,153124427,1,2001
chr1,153174905,153176905,4,2001
chr1,153189059,153191059,4,2001
chr1,153231178,153233178,2,2001
chr1,153282194,153284194,1,2001
chr1,153320317,153322317,2,2001
chr1,153329329,153331329,1,2001
chr1,153347075,153349075,3,2001
chr1,153362664,153364664,1,2001
chr1,153387999,153389999,6,2001
chr1,153432137,153434137,1,2001
chr1,153507717,153509717,4,2001
chr1,153513241,153515241,3,2001
chr1,153517282,153519282,0,2001
chr1,153520734,153522734,2,2001
chr1,153537306,153539306,0,2001
chr1,153580831,153582831,2,2001
chr1,153584644,153586644,1,2001
chr1,153587808,153589808,1,2001
chr1,153599715,153601715,1,2001
chr1,153599872,153601872,1,2001
chr1,153605457,153607457,1,2001
chr1,153605568,153607568,1,2001
chr1,153630129,153632129,3,2001
chr1,153642504,153644504,0,2001
chr1,153650163,153652163,0,2001
chr1,153699542,153701542,0,2001
chr1,153745829,153747829,0,2001
chr1,153894451,153896451,0,2001
chr1,153918154,153920154,0,2001
chr1,153930132,153932132,0,2001
chr1,153934844,153936844,2,2001
chr1,153939208,153941208,2,2001
chr1,153939314,153941314,2,2001
chr1,153949451,153951451,0,2001
chr1,153956842,153958842,0,2001
chr1,153957853,153959853,1,2001
chr1,153962230,153964230,3,2001
chr1,154126592,154128592,2,2001
chr1,154154725,154156725,2,2001
chr1,154163611,154165611,0,2001
chr1,154177841,154179841,1,2001
chr1,154191647,154193647,1,2001
chr1,154192273,154194273,1,2001
chr1,154192324,154194324,1,2001
chr1,154244038,154246038,3,2001
chr1,154292591,154294591,1,2001
chr1,154297035,154299035,1,2001
chr1,154299275,154301275,0,2001
chr1,154376668,154378668,0,2001
chr1,154473526,154475526,0,2001
chr1,154473694,154475694,0,2001
chr1,154530120,154532120,1,2001
chr1,154539256,154541256,2,2001
chr1,154579724,154581724,1,2001
chr1,154599456,154601456,1,2001
chr1,154841754,154843754,1,2001
chr1,154908109,154910109,1,2001
chr1,154908484,154910484,2,2001
chr1,154927639,154929639,2,2001
chr1,154933258,154935258,0,2001
chr1,154942223,154944223,3,2001
chr1,154946117,154948117,0,2001
chr1,154954769,154956769,0,2001
chr1,154965061,154967061,1,2001
chr1,154974105,154976105,0,2001
chr1,155005257,155007257,1,2001
chr1,155005281,155007281,1,2001
chr1,155022747,155024747,2,2001
chr1,155035212,155037212,2,2001
chr1,155050347,155052347,0,2001
chr1,155099348,155101348,0,2001
chr1,155107287,155109287,0,2001
chr1,155111883,155113883,1,2001
chr1,155111996,155113996,2,2001
chr1,155144804,155146804,1,2001
chr1,155145262,155147262,1,2001
chr1,155161706,155163706,0,2001
chr1,155176772,155178772,2,2001
chr1,155177489,155179489,0,2001
chr1,155210069,155212069,1,2001
chr1,155224274,155226274,0,2001
chr1,155231176,155233176,0,2001
chr1,155242320,155244320,1,2001
chr1,155246217,155248217,0,2001
chr1,155270225,155272225,0,2001
chr1,155277538,155279538,1,2001
chr1,155277704,155279704,1,2001
chr1,155289639,155291639,0,2001
chr1,155531324,155533324,0,2001
chr1,155578960,155580960,0,2001
chr1,155648620,155650620,1,2001
chr1,155657823,155659823,2,2001
chr1,155657881,155659881,2,2001
chr1,155657884,155659884,2,2001
chr1,155826086,155828086,5,2001
chr1,155828191,155830191,2,2001
chr1,155828259,155830259,2,2001
chr1,155880193,155882193,1,2001
chr1,155903233,155905233,2,2001
chr1,155910479,155912479,1,2001
chr1,155946966,155948966,0,2001
chr1,155947336,155949336,1,2001
chr1,155989758,155991758,3,2001
chr1,156022616,156024616,2,2001
chr1,156023516,156025516,1,2001
chr1,156029939,156031939,2,2001
